Date,Returns_Nasdaq,Returns_S&P/TSX,Returns_S&P Merval,Returns_S&P Lima General,Returns_Bovespa,Returns_S&P CLX IPSA,Returns_FTSE BIVA Real Time Price,Volatility_Nasdaq,Volatility_S&P/TSX,Volatility_S&P Merval,Volatility_S&P Lima General,Volatility_Bovespa,Volatility_S&P CLX IPSA,Volatility_FTSE BIVA Real Time Price,Returns_DAX,Returns_FTSE 100,Returns_CAC 40,Returns_RTSI,Returns_IBEX 35,Returns_AEX,Returns_SMI,Returns_OMXS30,Returns_WIG20,Returns_BEL 20,Returns_ATX,Returns_Oslo OBX,Returns_TA 35,Returns_OMXC20,Returns_ISEQ Overall,Returns_	FTSE/Athex 20,Returns_FTSE Czech Republic,Returns_Budapest SE,Returns_SAX,Volatility_DAX,Volatility_FTSE 100,Volatility_CAC 40,Volatility_RTSI,Volatility_IBEX 35,Volatility_AEX,Volatility_SMI,Volatility_OMXS30,Volatility_WIG20,Volatility_BEL 20,Volatility_ATX,Volatility_Oslo OBX,Volatility_TA 35,Volatility_OMXC20,Volatility_ISEQ Overall,Volatility_	FTSE/Athex 20,Volatility_FTSE Czech Republic,Volatility_Budapest SE,Volatility_SAX,Returns_SZSE Component,Returns_Nikkei 1000,Returns_BSE Sensex,Returns_KOSPI,Returns_IDX Composite,Returns_Taiwan Weighted,Returns_SET,Returns_Hang Seng,Returns_PSEi Composite,Returns_KLCI,Returns_Karachi 100,Returns_S&P/ASX 200,Returns_NZX 50,Volatility_SZSE Component,Volatility_Nikkei 1000,Volatility_BSE Sensex,Volatility_KOSPI,Volatility_IDX Composite,Volatility_Taiwan Weighted,Volatility_SET,Volatility_Hang Seng,Volatility_PSEi Composite,Volatility_KLCI,Volatility_Karachi 100,Volatility_S&P/ASX 200,Volatility_NZX 50,Global crisis event 1D
2019-12-18,0.0004872217691886862,-0.0025343650887306775,0.01881968195288677,0.008629664919518292,0.014973994260526185,-0.015843441073794855,0.015777013058422495,2.373850523713534e-07,6.4230064029768555e-06,0.000354180428807812,7.447111662316464e-05,0.00022422050411427112,0.00025101462505880987,0.0002489141410456339,-0.004954368849379061,0.0020536273241076562,-0.0014520629051018572,0.0012552949126449237,0.0006133789574617555,-0.0003134615251648724,0.0016922940210831558,-0.00221794615335301,-0.00018761286141197046,0.0009758570727860383,-0.0039177878085613,0.0024418274105932887,-0.00031416250758533443,-0.014191793195732003,0.0022130294425653303,0.014551547745161968,0.005339425349916464,0.013704818483274553,0.007087284226045537,2.45457706956976e-05,4.2173851863215726e-06,2.1084866803728455e-06,1.5757653177122267e-06,3.762337454568701e-07,9.825812775868792e-08,2.8638590537937967e-06,4.919285139173414e-06,3.5198585767187234e-08,9.522970265065352e-07,1.5349061312911554e-05,5.962521103124725e-06,9.869808117230531e-08,0.00020140699411042517,4.8974993136610165e-06,0.00021174754177972837,2.8509463067330555e-05,0.0001878220496595038,5.022959770075388e-05,-0.001103846633729992,-0.005102138080682302,0.004978858622446145,-0.00041909239778487565,0.006846718310050814,0.002100790798493667,0.00969680421800602,0.001453490714533951,0.0004164478866611044,0.013954622773497216,-0.003956951571002785,0.0005985969650295251,0.0060840190500464075,1.2184773907970351e-06,2.6031812994348484e-05,2.4789033182306325e-05,1.7563843788107644e-07,4.6877551617185074e-05,4.413321979035659e-06,9.402801204233932e-05,2.1126352572364156e-06,1.7342884230450008e-07,0.00019473149675060714,1.5657465735261408e-05,3.583183265425585e-07,3.7015287801327594e-05,0.0
2019-12-19,0.006717534250370432,0.0018805719522974511,0.01222657910798844,0.009642074945298673,0.007112814695066649,0.00293091905792882,-0.010344657549237139,4.5125266404899835e-05,3.5365508677678467e-06,0.0001494892366838994,9.296960925075641e-05,5.059213288635606e-05,8.59028652413036e-06,0.00010701193981098893,-0.000771729908635742,0.00437591711447603,0.002125399312313315,-0.0019855364839968734,-0.00047819534151005315,-0.0004456144188740313,0.0017423907334000303,-0.002615332257268602,0.0008767879180497437,0.0044285414833882064,0.003153556299689824,0.006943973500130508,-0.005469172333430763,0.003062544125258746,0.0016097112435093453,-0.006760844714520245,0.001332547669185576,0.00628550865743997,0.0012148912431188712,5.955670518829307e-07,1.9148650592764226e-05,4.517322236781913e-06,3.942355129282666e-06,2.2867078464191636e-07,1.9857221030844065e-07,3.0359254678382956e-06,6.839962815909681e-06,7.687570532380041e-07,1.9611979670090215e-05,9.944917335313374e-06,4.821876797051474e-05,2.991184601276449e-05,9.379176519156859e-06,2.5911702874804025e-06,4.570902125385634e-05,1.7756832906519112e-06,3.9507619082752815e-05,1.4759607326069163e-06,0.00015832198158951825,-0.0013171659596182695,0.0027717559296683908,0.0008197991040554879,-0.005953509518349648,-0.008578694650807043,0.006228404866662938,-0.0030069323559438013,-0.010362975604941352,-0.0019404598091615083,-0.023058415393007806,-0.002674560401730426,0.013244286033898553,2.5065849854431756e-08,1.7349261651771168e-06,7.682630933651885e-06,6.720705710101808e-07,3.544427558507986e-05,7.359400191178537e-05,3.879302718307057e-05,9.041642193221739e-06,0.00010739126338860959,3.7653842709711172e-06,0.0005316905204364993,7.153273342504418e-06,0.00017541111254772027,0.0
2019-12-23,0.0023166422420815313,0.0005997579540400524,0.032666894909410216,0.002149044109415292,0.006424709523483017,-0.0020820020097319122,-0.004863625240934264,5.3668312777965446e-06,3.597096034343096e-07,0.001067126023022451,4.618390584212566e-06,4.127689246113338e-05,4.334732368527722e-06,2.3654850484252876e-05,0.006715236750437591,0.00654982367764141,0.009513763625627399,0.010155628798313429,0.004399077479315035,0.005679074350261571,0.014009015230066344,0.006912669502692915,0.0041251058200964825,0.0010833992708502611,0.0050828443191730304,0.013332977781406723,-0.0004113962787905621,0.015278650817585051,0.005371643703542554,0.01096601011601599,0.005159653847695223,0.000865449246733788,0.014977469890219024,4.5094404614427614e-05,4.2900190208192044e-05,9.051169832431099e-05,0.00010313679628913307,1.9351882669016723e-05,3.225188547579888e-05,0.0001962525077162308,4.778499965346071e-05,1.7016498026993873e-05,1.1737539800788774e-06,2.5835306372949548e-05,0.00017776829651948534,1.692468982027219e-07,0.00023343717080569237,2.8854556077808365e-05,0.00012025337786456502,2.662202782803612e-05,7.490023986720811e-07,0.00022432460431241747,-0.017084371223589547,-0.0019049938940464166,-0.0009332223488908914,-0.00021325396131977902,0.003421690544736917,0.005266613539213843,0.00041315879551246314,0.0012571320403453625,0.01271674817386596,0.0024811138036541576,-0.020403650477435854,-0.004587771071191686,0.005639733014544906,0.0002918757401054146,3.62900173635413e-06,8.709039524694326e-07,4.5477252018577807e-08,1.170796618394202e-05,2.773721817143056e-05,1.7070019030930934e-07,1.580380966862894e-06,0.00016171568411752323,6.155925706683202e-06,0.00041630895280536835,2.104764340166331e-05,3.180658847534778e-05,0.0
2020-01-08,0.0066601703510396374,-1.3979545595232218e-05,-0.0024275648146382025,-0.004570071492395506,-0.0035636273324677562,-0.0007329647120610717,0.006420779576170627,4.435786910486745e-05,1.954276950491765e-10,5.89307092926941e-06,2.0885553445606083e-05,1.2699439764711256e-05,5.372372691267697e-07,4.122641036576986e-05,0.005357345874803372,-0.0015987361256929427,0.008121097939690973,0.025597318539246725,-0.0022078742566117213,0.007646114320223203,0.0033118497907384703,0.013209209627402397,-0.01598691364159784,0.0033996562631245426,0.0025415283839224545,0.008465871434477176,0.0007698069000384229,-0.011618667226767432,0.0039819213048737,-0.008863061310486935,-0.004038421343514986,-0.02528597060689567,-0.014052828123000462,2.8701154822272704e-05,2.5559571995956806e-06,6.595223174605297e-05,0.0006552227163996641,4.874708733008761e-06,5.8463064197922334e-05,1.096834903641445e-05,0.00017448321898066017,0.00025558140778390707,1.155766270740193e-05,6.4593665262834836e-06,7.167097914509664e-05,5.926026633467664e-07,0.0001349934281263596,1.5855697278207073e-05,7.855385579345038e-05,1.6308846947757384e-05,0.0006393803095327918,0.0001974819782545927,-0.011346746354281836,-0.01371371475991927,-0.0012665387131008292,-0.011199950671507506,-0.008582192356977356,-0.005335614592893783,-0.016511744190514266,-0.00830141562240313,-0.01341233463620274,-0.013712114948714101,-0.013137269552820718,-0.0012899444767273261,-0.006286345186032629,0.00012874865282840815,0.00018806597251642764,1.6041203117831047e-06,0.00012543889504420145,7.365402565216055e-05,2.8468783083901095e-05,0.00027263769621298163,6.891350133587874e-05,0.00017989072039348368,0.0001880220963667487,0.00017258785130347027,1.6639567530393352e-06,3.951813579795561e-05,0.0
2020-01-09,0.008094913452396043,0.003938570447856878,0.024556535142076133,0.0018749045063580834,-0.00258404753725354,-0.0023103151630508726,0.0031512975931569393,6.552762380178242e-05,1.5512337172731528e-05,0.0006030234181840201,3.5152669079618486e-06,6.677301674786086e-06,5.33755615262278e-06,9.930676520636718e-06,0.013043514016779167,0.00305673784197539,0.001913273813144213,0.007935305929077749,-0.0010013978680907473,0.003385038758801732,-0.00011172067214894452,0.0007349379809332875,0.01947833952506205,0.008328096696472836,0.002585034815207665,-0.001141129606733057,0.001472319765257361,0.007551558835706765,0.005220774034253523,0.012117820467596048,0.0046140096444915665,0.012407523347758445,0.0,0.0001701332579059146,9.343646234564364e-06,3.660616684063397e-06,6.296908018805647e-05,1.0027976902166937e-06,1.145848739858997e-05,1.2481508585411946e-08,5.401338358182972e-07,0.0003794057106535945,6.935719458580177e-05,6.682404995835728e-06,1.3021767793627416e-06,2.167725491167491e-06,5.702604084914091e-05,2.7256481516735804e-05,0.0001468415728848897,2.1289084999461194e-05,0.00015394663562517095,0.0,0.017709293718943718,0.016407761964020152,0.015427783955390403,0.016202265096897768,0.0078079272328729936,0.012908514758063382,0.01297920995496041,0.016702560193333493,0.007905342356561778,0.00411335849617314,0.02779151792172945,0.00826776938198745,-0.0016713824315152158,0.00031361908402381943,0.0002692146526679464,0.00023801651777420154,0.00026251339427015165,6.096372767383972e-05,0.00016662975325914013,0.0001684598910549434,0.0002789755170119286,6.249443777444972e-05,1.6919718118039756e-05,0.0007723684683938093,6.835601055372914e-05,2.793519232377715e-06,0.0
2020-01-14,-0.002439920887427409,0.003433557066706705,-0.009182205996294138,0.000670807078294998,0.0026132456126857096,-0.007410237562921324,-0.0024684255396181594,5.953213936904554e-06,1.1789314130331553e-05,8.431290695838002e-05,4.499821362906716e-07,6.82905263222111e-06,5.491162073893016e-05,6.093124644639202e-06,0.00036940673476164245,0.0006233616453876346,0.00078661728006455,-0.009160634534155807,-0.0016358892502148382,0.003688377608743284,0.0031403013743186306,0.0013339251463765473,-0.0052360207165860935,0.0015172017189621655,-0.0017211413576905753,-0.0022239358694559155,0.005457630901693074,0.00404037420196444,0.0009674684343473098,0.006536483648819888,0.0026227538803266855,-0.010778153098734757,-0.008768559025628418,1.3646133568725846e-07,3.885797409403791e-07,6.187667452961506e-07,8.391722506836799e-05,2.6761336389684656e-06,1.3604129384678827e-05,9.861492721547481e-06,1.7793562961356931e-06,2.7415912944518747e-05,2.30190105602175e-06,2.9623275731529567e-06,4.945890751452639e-06,2.978573505911516e-05,1.6324623691899787e-05,9.35995171458435e-07,4.2725618491289754e-05,6.878837916768686e-06,0.00011616858421976564,7.68876273859296e-05,0.009962306787510039,0.003618740100590513,0.00844768815566917,0.014618045048397511,0.008010931427961979,0.012820953277764186,0.003958925843915905,0.008585785072441504,0.002116889529263323,-0.006847312113585649,-2.3144373797919972e-07,0.004780013708570109,0.006336521922421304,9.92475565284686e-05,1.3095279915621836e-05,7.136343517543319e-05,0.000213687241036979,6.417502234350895e-05,0.00016437684295061224,1.5673093837625262e-05,7.371570531015937e-05,4.4812212791046935e-06,4.688568318085677e-05,5.356620384978446e-14,2.284853105411817e-05,4.0151510073325776e-05,0.0
2020-01-15,0.0007995678437862394,0.0035820260705709084,-0.009351911161589493,0.00317947319062904,-0.010408304314187888,-0.007852487763571569,-0.006564921581689643,6.393087368169761e-07,1.2830910770249661e-05,8.745824237426214e-05,1.0109049769928807e-05,0.0001083327986967422,6.166156407704123e-05,4.309819537373444e-05,-0.0017992633008740884,0.002679307079678465,-0.0013715991714228172,-0.0016649781693375738,-0.001743697920798185,0.0006706414691410521,0.001399194472444654,-0.0031339144523129833,-0.008224441718859323,-0.0050016747177150924,-0.01203391498869739,-0.0025122826025140215,0.010381348058083474,0.024561261893081842,-0.011004958802075592,0.009501608242579625,-0.006916361829427078,-0.008830629822989168,0.0014522643349442613,3.2373484258723204e-06,7.178686427215144e-06,1.8812842870477586e-06,2.7721523043706986e-06,3.0404824389959138e-06,4.4975998013166874e-07,1.9577451717196735e-06,9.821419794416186e-06,6.764144158691371e-05,2.501674998183035e-05,0.00014481510995519568,6.311563874894625e-06,0.00010777238750307352,0.0006032555857805542,0.00012110911823538105,9.028055919545707e-05,4.783606095555587e-05,7.79800230706657e-05,2.1090716985510977e-06,-0.0014981044271103819,-0.005549570423586484,-0.0019063449103560257,-0.0035347900049229877,-0.006668393894457582,-0.007245509865564339,-0.00369324430595475,-0.0038693234892290982,-0.016671743045322037,0.0028682097155211007,-0.004965435404193714,0.004671499503552926,0.004423699804250739,2.2443168745277255e-06,3.0797731886345864e-05,3.6341509172403236e-06,1.2494740378903455e-05,4.446747713163915e-05,5.249741321199016e-05,1.3640053503467182e-05,1.4971664264300044e-05,0.0002779470161692437,8.226626972209634e-06,2.4655548753220392e-05,2.1822907611695234e-05,1.9569119958128024e-05,0.0
2020-01-16,0.010571763388968383,0.003988550826706146,0.026701015122147283,0.0027017832111900096,0.0024880116472904275,0.002012846893236019,0.018254884552455025,0.00011176218115233228,1.590853769721828e-05,0.0007129442085531379,7.2996325202682e-06,6.190201957052827e-06,4.051552615609893e-06,0.0003332408100234611,-0.00021368690779933244,-0.004325823769762134,0.0010636501097237227,0.006488338506330744,0.006371784586694512,0.0008172472300695092,0.0021325343010293843,0.013896250663736474,0.003991874057830269,0.004287246624593452,0.000957981253975618,-0.00020078305458467636,0.007148644522979797,-0.005610723743386422,-0.0018175807733519555,0.0014789213450439515,-0.0010995611321915394,-0.004827968352961238,0.0,4.56620945648404e-08,1.8712751287039077e-05,1.1313515559152873e-06,4.2098536572734265e-05,4.059963881923775e-05,6.678930350562854e-07,4.547702545066885e-06,0.0001931057825093964,1.5935058493578293e-05,1.838048362008795e-05,9.177280829686975e-07,4.0313835008353124e-08,5.110311851592905e-05,3.148022092460014e-05,3.3035998676586923e-06,2.1872083448266108e-06,1.20903468342634e-06,2.3309278417195247e-05,0.0,-0.0004448544633557499,-0.0010980629525654737,0.0014278337361439274,0.007622222956634623,0.00042643177499238777,-0.0020654998214171454,0.009329858795299522,0.0037966191041880486,-0.0014649836340563508,0.0017270617147446179,0.001674914777915814,0.006696803449739876,0.005226680979713083,1.9789549356753222e-07,1.2057422477968058e-06,2.0387091780707265e-06,5.809828280064785e-05,1.8184405872315842e-07,4.266289512274259e-06,8.704626514022785e-05,1.441431662228566e-05,2.146177048052952e-06,2.98274216653662e-06,2.8053395132807805e-06,4.48471764444479e-05,2.7318194063694515e-05,0.0
2020-02-03,0.013297851767880007,0.0035315938804250757,0.03604656065903397,6.1506878202461e-05,0.007601069916771583,0.0016150343727536509,0.0,0.00017683286164050943,1.2472155336255843e-05,0.0012993545353454155,3.783096066212373e-09,5.777626387964997e-05,2.6083360251757786e-06,0.0,-0.008543573512266606,-0.0075672075036955985,-0.006708682165136523,-0.015259404092724532,-0.007753208423024418,-0.011063564008037513,-0.007842620730647138,-0.002828444254037177,-0.0034193336243802824,0.00035890968206848684,-0.01456641502721299,-0.005508786712420332,-0.01652368359076343,0.004360496782953797,0.002643854511338107,-0.014362731145789304,-0.0021604439904245815,-0.002559016642862505,-0.018966700470169823,7.299264835950356e-05,5.726262940398697e-05,4.500641639282087e-05,0.0002328494132650582,6.011224085085678e-05,0.0001224024485599431,6.150669992477625e-05,8.000096898195923e-06,1.1691842434817598e-05,1.288161598825023e-07,0.0002121804467450164,3.0346731042938807e-05,0.00027303211940766457,1.901393219415041e-05,6.9899666771228606e-06,0.00020628804596622613,4.667518235761689e-06,6.5485661784472844e-06,0.00035973572672514016,-0.12806897542574577,-0.04209490031122046,-0.04070771319668329,-0.065644625934073,-0.05952185444903455,-0.06509940915469516,-0.06033912538693682,-0.08850022762369358,-0.05659515141290295,-0.043036958119697204,-0.05625181901376717,-0.022310749171062617,-0.016894342741093648,0.016401662466600273,0.001771980632211588,0.0016571179137034227,0.0043092169140243695,0.003542851157052054,0.004237933072290407,0.003640810052460484,0.007832290289445577,0.003203011163449411,0.001852179764196571,0.0031642671423576176,0.0004977695285740712,0.00028541881665354363,0.0
2020-02-04,0.020767604777781966,0.007621734286903623,-0.013152699235645568,0.020746414805949957,0.008063088352002265,0.019419555632791723,0.020917091845317266,0.00043129340820615233,5.809083354016228e-05,0.0001729934971833515,0.0004304137273005396,6.50133937721946e-05,0.00037711914097509274,0.0004375247312654381,0.017970676111722005,0.015374676500263194,0.0174280131833507,0.016967180711476522,0.016681464025551637,0.021774838418315706,0.012642727953884927,0.021160905574606835,0.01615056961789261,0.027771231805547292,0.008807444194341929,0.0022484346397136554,0.016517769493032755,0.012767208799699238,0.00518693989546672,0.011695732242826834,0.004445430045985225,0.010864964540709985,0.0,0.00032294519991241593,0.0002363806774877453,0.00030373564351904574,0.0002878852212959009,0.00027827124203577344,0.00047414358814375766,0.00015983857011594334,0.00044778392473742665,0.0002608408989823958,0.0007712413159974415,7.757107323644735e-05,5.0554583290642755e-06,0.00027283670902496357,0.00016300162053511764,2.6904345479184305e-05,0.0001367901526958992,1.9761848293748203e-05,0.00011804745447088534,0.0,0.031206387035366226,0.006833830880231329,0.02273965539569697,0.01824787936276609,0.006465946835377608,0.017546729591131103,0.015467371209761391,0.012030399487796217,0.012513451778051115,0.00905901052560427,0.011682967073958724,0.003662057149062333,-0.0033536226803162995,0.0009738385918010733,4.6701244499603295e-05,0.0005170919275150502,0.00033298510123806453,4.180846847792971e-05,0.0003078877193442759,0.00023923957214055556,0.0001447305118359675,0.0001565864754016106,8.206567170300894e-05,0.00013649171965120365,1.3410662562998542e-05,1.124678508193188e-05,0.0
2020-02-06,0.0066558951019745185,0.005981534439602412,0.0034035681519198322,-0.01447768513539931,-0.007248602350995738,0.005173449720417947,-0.006464695362813041,4.4300939608488386e-05,3.577875425214974e-05,1.1584276164762982e-05,0.00020960336687976216,5.254223604286094e-05,2.6764582009692532e-05,4.179228613397644e-05,0.007133395494433884,0.002977195510467406,0.00877947150835735,-0.013587744133049775,0.009575527230896325,0.008667759759827493,0.001654965204050691,0.00248155854528074,-0.005266065958918839,0.009023179472925094,0.005782631885639347,0.007696194674893713,0.007124085147091834,0.009341618370968599,-0.001684918022548689,0.001623102216824446,0.0046592780799343545,0.0024495173908889102,0.01749845807246095,5.088533128000964e-05,8.863693107547277e-06,7.707911996605848e-05,0.00018462679062522858,9.169072174963704e-05,7.513005925408476e-05,2.7389098266185454e-06,6.158132813655862e-06,2.773145068368379e-05,8.141776780061678e-05,3.343883152481287e-05,5.9231412473862346e-05,5.075258918301448e-05,8.726583378881802e-05,2.838948742709384e-06,2.6344608062604307e-06,2.1708872226156765e-05,6.0001354482672145e-06,0.00030619603491367374,0.049468280041127764,0.031441109746428546,0.012586740741857042,0.03194186516108922,0.010883864846173525,0.01662814640739669,0.010742549718963958,0.030193352485916987,0.03796046884314025,0.010989014833548694,-0.0039172363421207355,0.014359543487189196,0.019288106933218283,0.0024471107302274395,0.000988543382086964,0.00015842604250272395,0.0010202827499692052,0.00011845851398977186,0.00027649525294581943,0.00011540237446441262,0.0009116385343388295,0.0014409971947910217,0.00012075844701195322,1.534474056003144e-05,0.00020619648916047766,0.0003720310690672632,0.0
2020-02-12,0.008995717753757236,0.0031305873707059874,0.00279962796003471,0.005019729078358589,0.011230698316562426,0.0016359053708514773,0.00814661881322672,8.092293790526313e-05,9.800577285623827e-06,7.837916714608111e-06,2.5197680020118774e-05,0.00012612858467763813,2.67618638238071e-06,6.636739808801954e-05,0.00890806478897384,0.004646867674222965,0.00821914098485346,0.011546786347231814,0.005831626272961326,0.008268995459628496,-0.0010752393623547918,0.0029783692933724164,0.008933122841389703,0.0076698586406792136,0.007312641120911746,0.006386046731579453,0.011038038799477772,-0.002970019535217554,0.0065865566497708165,0.002322770272421381,-0.010440554425982775,-0.0017418682145720376,0.010292462063823475,7.935361828455554e-05,2.1593379181738344e-05,6.755427852889791e-05,0.00013332827494861902,3.40078649874928e-05,6.837628591135668e-05,1.1561396863571392e-06,8.870683647703707e-06,7.980068369935843e-05,5.8826731568001594e-05,5.347472016324939e-05,4.078159285791661e-05,0.0001218383005387767,8.821016039573894e-06,4.338272850064016e-05,5.395261738444497e-06,0.0001090051767219085,3.0341048769363778e-06,0.00010593477533524538,0.03055588991118856,-0.007181612907814932,0.01025426796719841,0.011877910509310252,-0.01452762085704715,0.013801048572427973,0.002991794315043521,0.01518789720240899,-0.016668955422109312,-0.007457830222772319,0.009606548071704277,0.009297909771070126,0.011611720416826628,0.0009336624082646749,5.157556395769405e-05,0.00010515001154311143,0.00014108475806718293,0.00021105176776611137,0.00019046894169851618,8.950833223526732e-06,0.0002306722214309428,0.0002778540748642674,5.561923163169622e-05,9.228576585396517e-05,8.645112611096133e-05,0.00013483205103854835,0.0
2020-02-13,-0.0014404776644515935,-0.0006551856098034325,-0.03223178754124158,-0.0025596921582007716,-0.008711576339270067,-0.0017346169699736537,-0.006192702533817091,2.0749759017839173e-06,4.2926818329349576e-07,0.0010388881281037357,6.552023944754524e-06,7.589156231493006e-05,3.0088960325205794e-06,3.834956467234462e-05,-0.0003164187533969426,-0.010988740265992817,-0.0019003323511198333,-0.008990882702875545,-0.0030830948039771763,0.00017485713421915648,0.0002804127224765716,-0.0035676742226285005,-0.002938976017945031,-0.0003561589845289204,-0.0029029954968283842,-0.006265857312911046,-0.01245313201300458,-0.0020794149532126402,-0.005465312020710829,0.006288702397572671,0.0035788134539440903,0.0033016940976668572,-0.005189542332670885,1.0012082750127518e-07,0.00012075241263345187,3.6112630447126336e-06,8.083597177686665e-05,9.505473570311063e-06,3.0575017387336106e-08,7.863129492672275e-08,1.2728299358807876e-05,8.637580034056032e-06,1.2684922226067175e-07,8.427382854605877e-06,3.926096786576083e-05,0.0001550804969333195,4.3239665476443264e-06,2.9869635483726285e-05,3.954777784523626e-05,1.280790573813123e-05,1.0901183914568163e-05,2.693134962258317e-05,-0.007014894999295626,-0.003578364283062053,-0.0025560777097489015,-0.0024243303594069262,-0.006980069968830549,0.0014928308290874039,-0.004601958906195334,-0.0033718782431048566,0.002707928359469692,-0.0024528742709362685,-0.0018691993508999614,0.0021139571269948526,-0.0014634715140817375,4.920875185114278e-05,1.2804690942294202e-05,6.5335332582751895e-06,5.877377691542116e-06,4.8721376769770104e-05,2.2285438842737855e-06,2.1178025774310552e-05,1.1369562886323895e-05,7.332876000020217e-06,6.0165921890211306e-06,3.493906213404837e-06,4.468814734772331e-06,2.1417488725286934e-06,0.0
2020-02-18,0.00015413149502090757,0.0005589987458868882,-0.012778830597540014,-0.012896536704983114,0.00519712712443018,-0.024402590087166685,-0.0015438349543867415,2.3756517757380056e-08,3.1247959790311375e-07,0.00016329851144062486,0.00016632065898297671,2.701013034748791e-05,0.0005954864029622858,2.3834263663863123e-06,-0.007478622211574875,-0.006917219719463834,-0.004797925989087569,-0.018118771195064845,-0.001637707575945534,-0.005962077281381582,-0.001987028953023796,-0.005075479288008867,-0.0036130704794046435,-0.008085842966745142,-0.009854948965605367,-0.0007551467201317625,-0.008024797193695516,0.007530432970096784,-0.0001858438679317553,-0.009510439721288424,0.0015934602235443398,0.004596785508872067,-0.0005333707755052298,5.592979018346107e-05,4.7847928647339315e-05,2.3020093796761932e-05,0.00032828986961911153,2.682086104309397e-06,3.554636550916639e-05,3.948284060154842e-06,2.5760490003006992e-05,1.3054278289145301e-05,6.538085648286187e-05,9.712001911468629e-05,5.702465689257585e-07,6.439736999994343e-05,5.670742071712068e-05,3.4537943247835706e-08,9.044846369226063e-05,2.5391154840179777e-06,2.1130437014576225e-05,2.844843841630503e-07,0.005764609614600965,-0.013143754507068747,-0.00393679244779937,-0.014958547192254474,0.003307678046835953,-0.00978374479451279,-0.00892496050637084,-0.015477027181468716,-0.0005406239423294266,-2.6023030383315575e-05,-0.0025252249900010117,-0.0016012588751620335,0.005196187051123687,3.323072400874989e-05,0.00017275828254209,1.5498334777050157e-05,0.0002237581341029042,1.0940734061520506e-05,9.572166220415611e-05,7.965492004027924e-05,0.00023953837037592147,2.9227424701981116e-07,6.771981103309656e-10,6.376761250125609e-06,2.564029985285181e-06,2.7000359870265483e-05,0.0
2020-02-19,0.008644599329586316,0.0037458439661105353,0.006110972710380912,0.006522029231932656,0.013313659148050109,-0.005391276915930527,-0.0017410209373175001,7.472909756908418e-05,1.4031347018446705e-05,3.734398746702023e-05,4.2536865302184066e-05,0.00017725351991045835,2.9065866784245376e-05,3.0311539041779065e-06,0.007849276144369277,0.010109911348451888,0.008944788707721989,0.0173603433730274,0.007745416880981171,0.006009758011223871,0.010418094976580436,0.0113732911255563,0.0007993057344162539,-0.006079192493993439,0.0061816582424656635,0.010164483494486235,0.01165282476691593,0.008090530670973194,0.013775786825396964,0.006632117115163372,0.0026961647857057943,0.013844007447018665,0.0,6.161113599056462e-05,0.00010221030747355627,8.000924502579081e-05,0.0003013815220294164,5.9991482660188085e-05,3.61171913534695e-05,0.00010853670294105051,0.0001293517510266577,6.38889657070707e-07,3.695658137902617e-05,3.821289862664368e-05,0.0001033167247096831,0.00013578832504844928,6.545668653795796e-05,0.00018977230265878058,4.398497742924292e-05,7.269304551679972e-06,0.00019165654219310826,0.0,-0.006289588382814252,0.0037228064628645344,0.01042660038730744,0.0006607501111593054,0.00708040958083023,0.009386675618911074,-0.0053921342085755915,0.004552248546962477,0.010061342376395615,-0.001901512665784758,0.009886659915004387,0.004334324340893569,0.003778927073415361,3.9558922025232e-05,1.3859287959945947e-05,0.00010871399563659967,4.365907093970344e-07,5.013219983231251e-05,8.81096791746596e-05,2.907511132329112e-05,2.0722966833321983e-05,0.00010123061041505416,3.6157504181398567e-06,9.774604427495456e-05,1.8786367492062473e-05,1.4280289826191586e-05,0.0
2020-02-20,-0.006766105472533935,0.0010426709823666651,0.014752779613124016,-0.0006267068586139807,-0.016720134739494803,0.003723815046944733,-0.003187098213069751,4.578018326545367e-05,1.0871627774694664e-06,0.0002176445063134076,3.9276148663380397e-07,0.00027956290570686093,1.3866798503852004e-05,1.0157595019752399e-05,-0.009106535813390043,-0.0027367366678241207,-0.008040432554224115,-0.004074225312235374,-0.015249163818814327,-0.011316171007763479,-0.009678211503616344,-0.0007106740910972906,-0.007259715020357901,-0.004896901397547452,-0.007686587325734161,0.006530712719561284,-0.005215090450506263,-0.0024202936730265603,-0.002692750183566472,-0.008518877165455485,-0.007771150845393666,-0.008481128565396673,0.0,8.292899452055546e-05,7.489727589013072e-06,6.464855565902692e-05,1.6599311894859428e-05,0.00023253699717303594,0.0001280557262769467,9.366777790873173e-05,5.050576637569602e-07,5.270346217681012e-05,2.397964329730219e-05,5.908362471613704e-05,4.265020862543954e-05,2.7197168406961615e-05,5.857821463692398e-06,7.25090355109727e-06,7.257126816011889e-05,6.039078546186269e-05,7.192954174278743e-05,0.0,0.024049849172053966,0.0020266175978319364,-0.0037064951604068985,-0.0067365388307666545,0.0023080924857286126,-0.0028743079404406923,-0.009543649209026468,-0.0016882307573804314,0.002168814498261709,0.0005343516551940875,-0.0022914983680596486,0.002502255431183706,0.006972529577751326,0.0005783952451985448,4.107178887842088e-06,1.373810637411976e-05,4.5380955418426966e-05,5.327290922676886e-06,8.261646136480415e-06,9.108124022495152e-05,2.850123090165305e-06,4.7037563278701885e-06,2.8553169140866103e-07,5.250964770820033e-06,6.261282242888355e-06,4.861616871261708e-05,0.0
