Date,Returns_Nasdaq,Returns_S&P/TSX,Returns_S&P Merval,Returns_S&P Lima General,Returns_Bovespa,Returns_S&P CLX IPSA,Returns_FTSE BIVA Real Time Price,Volatility_Nasdaq,Volatility_S&P/TSX,Volatility_S&P Merval,Volatility_S&P Lima General,Volatility_Bovespa,Volatility_S&P CLX IPSA,Volatility_FTSE BIVA Real Time Price,Classification_1D_Americas
2020-01-16,0.010571763388968383,0.003988550826706146,0.026701015122147283,0.0027017832111900096,0.0024880116472904275,0.002012846893236019,0.018254884552455025,0.00011176218115233228,1.590853769721828e-05,0.0007129442085531379,7.2996325202682e-06,6.190201957052827e-06,4.051552615609893e-06,0.0003332408100234611,0
2020-01-17,0.0033927270354289236,0.004237561696863516,-0.0005317456020160542,0.005649081978471521,0.01508647470463868,-0.0024962058376186884,0.012054717782707608,1.1510596736930333e-05,1.79569291347248e-05,2.8275338526341593e-07,3.191212719949171e-05,0.00022760171901370273,6.231043583761618e-06,0.00014531622082072704,0
2020-01-21,-0.0019296689836686024,0.0007548824341644621,-0.02037536811282072,-0.005568543828331119,-0.012331156998630589,-0.03914762084208449,-0.003952300618829641,3.7236223865326168e-06,5.698474894100635e-07,0.00041515562573295135,3.1008680368044596e-05,0.00015205743292487616,0.0015325362175956081,1.5620680181601163e-05,0
2020-01-22,0.0013863267765838844,0.0015682870392764747,0.012372684731245883,0.0032650603200597428,0.01159657371494061,-0.005104699923055869,-0.0007474719779087492,1.9219019314734636e-06,2.459524237562571e-06,0.000153083327458805,1.066061889362863e-05,0.00013448052192605148,2.605796130444659e-05,5.587143577588177e-07,0
2020-01-23,0.00199081311127788,0.001244689505086453,-0.020739342284168943,-0.006520373240107351,0.009557947501565325,-0.0038639700597045004,-0.0027169569699449785,3.963336844035912e-06,1.549251964072359e-06,0.00043012031837991784,4.2515267190308035e-05,9.135436044267883e-05,1.49302646222928e-05,7.381855176532599e-06,0
2020-01-24,-0.00936034273948146,-0.003207994766441723,-0.030163147999241673,-0.011060598428303708,-0.009684654348550623,-0.002399690375657768,-0.007234762565367442,8.761601620056327e-05,1.0291230421517485e-05,0.0009098154972241569,0.00012233683759219446,9.37925298509005e-05,5.758513899024519e-06,5.2341789377242085e-05,0
2020-01-27,-0.019031472522965474,-0.007016738750437699,-0.007878325091383802,-0.017614562602286516,-0.033448393804152377,-0.017226254715248922,-0.02208991969793698,0.0003621969463923898,4.9234622691893996e-05,6.206800624552759e-05,0.00031027281566987073,0.0011187950480776592,0.00029674385151463574,0.00048796455226130414,1
2020-01-28,0.014167220494633613,0.0033402619242489336,0.030465242123611493,-0.001978472108199799,0.01729339385060733,0.0019316652268670021,0.012757176211860961,0.00020071013654356668,1.1157349722587188e-05,0.000928130977650272,3.9143518829245575e-06,0.00029906147087222336,3.7313305486871466e-06,0.00016274554490047118,0
2020-01-29,0.0005931550087901747,0.000620918814109813,-0.012031025066126862,0.002745542976691724,-0.009436636290145427,0.0007501966063700109,0.0097318568125901,3.518328644528722e-07,3.855401737155365e-07,0.00014474556414177284,7.538006236861254e-06,8.905010447248964e-05,5.627949482090811e-07,9.470903702075634e-05,0
2020-01-30,0.00255194199040635,-0.0012107773794745528,0.0013260444541635268,-0.003246547757760872,0.0012385618677214297,-0.005028088043982509,-0.005471999465632713,6.512407922399124e-06,1.4659818626472652e-06,1.7583938944178459e-06,1.0540072343422145e-05,1.5340355001735963e-06,2.5281669378039848e-05,2.9942778151884697e-05,0
2020-01-31,-0.016043878487662314,-0.009886589928463625,-0.007202764953690124,-0.0040458374841766615,-0.015413168371963278,0.004636656240508567,-0.015639235722795655,0.00025740603692687357,9.774466041359838e-05,5.187982297810669e-05,1.6368800948368938e-05,0.0002375657592624891,2.149858109264704e-05,0.0002445856939931677,0
2020-02-03,0.013297851767880007,0.0035315938804250757,0.03604656065903397,6.1506878202461e-05,0.007601069916771583,0.0016150343727536509,0.0,0.00017683286164050943,1.2472155336255843e-05,0.0012993545353454155,3.783096066212373e-09,5.777626387964997e-05,2.6083360251757786e-06,0.0,0
2020-02-04,0.020767604777781966,0.007621734286903623,-0.013152699235645568,0.020746414805949957,0.008063088352002265,0.019419555632791723,0.020917091845317266,0.00043129340820615233,5.809083354016228e-05,0.0001729934971833515,0.0004304137273005396,6.50133937721946e-05,0.00037711914097509274,0.0004375247312654381,0
2020-02-05,0.004289477349101346,0.00789781925476237,-0.006520490055782311,0.007003501330989703,0.004067626568336138,0.0012905947836823384,-0.00567915982261277,1.839961592845351e-05,6.237554898089523e-05,4.251679056755601e-05,4.9049030893174545e-05,1.6545585899434026e-05,1.6656348956680617e-06,3.225285629077911e-05,0
2020-02-06,0.0066558951019745185,0.005981534439602412,0.0034035681519198322,-0.01447768513539931,-0.007248602350995738,0.005173449720417947,-0.006464695362813041,4.4300939608488386e-05,3.577875425214974e-05,1.1584276164762982e-05,0.00020960336687976216,5.254223604286094e-05,2.6764582009692532e-05,4.179228613397644e-05,0
2020-02-07,-0.0054156956703158765,-0.005760615574838673,0.007496383740476512,-0.01085075954933181,-0.0124040723867899,-0.0027060559684259646,-0.002612951441564776,2.932975959347813e-05,3.31846918010739e-05,5.619576918448063e-05,0.00011773898279741547,0.0001538610117767237,7.322738904253785e-06,6.827515235975442e-06,0
2020-02-10,0.011269696117652167,0.004807323970657338,-0.003912638562893016,0.002888118020308,-0.01060361618491247,-0.012711589753592288,-0.0026637012675034357,0.00012700605058422432,2.3110363758856635e-05,1.5308740523837522e-05,8.341225699227801e-06,0.0001124366761969377,0.00016158451406363244,7.09530444249941e-06,0
2020-02-11,0.001089929677687318,0.0020575675489650537,-0.03038039610788322,0.0008761848227697932,0.02457777229950433,0.007028528379604506,0.015671519594402814,1.187946702303581e-06,4.233584218554058e-06,0.000922968467671886,7.676998436521339e-07,0.0006040668912062823,4.940021118290594e-05,0.00024559652639775134,0
2020-02-12,0.008995717753757236,0.0031305873707059874,0.00279962796003471,0.005019729078358589,0.011230698316562426,0.0016359053708514773,0.00814661881322672,8.092293790526313e-05,9.800577285623827e-06,7.837916714608111e-06,2.5197680020118774e-05,0.00012612858467763813,2.67618638238071e-06,6.636739808801954e-05,0
2020-02-13,-0.0014404776644515935,-0.0006551856098034325,-0.03223178754124158,-0.0025596921582007716,-0.008711576339270067,-0.0017346169699736537,-0.006192702533817091,2.0749759017839173e-06,4.2926818329349576e-07,0.0010388881281037357,6.552023944754524e-06,7.589156231493006e-05,3.0088960325205794e-06,3.834956467234462e-05,0
2020-02-14,0.0019749841837661086,0.0015245508009989514,-0.0005633938496975452,-0.007704018610785056,-0.011137163407356558,-0.0008480335256024864,-0.0002912260096193259,3.900562526126283e-06,2.3242551448265443e-06,3.174126298770202e-07,5.935190275532251e-05,0.00012403640876216195,7.191608605457831e-07,8.481258867879571e-08,0
2020-02-18,0.00015413149502090757,0.0005589987458868882,-0.012778830597540014,-0.012896536704983114,0.00519712712443018,-0.024402590087166685,-0.0015438349543867415,2.3756517757380056e-08,3.1247959790311375e-07,0.00016329851144062486,0.00016632065898297671,2.701013034748791e-05,0.0005954864029622858,2.3834263663863123e-06,0
2020-02-19,0.008644599329586316,0.0037458439661105353,0.006110972710380912,0.006522029231932656,0.013313659148050109,-0.005391276915930527,-0.0017410209373175001,7.472909756908418e-05,1.4031347018446705e-05,3.734398746702023e-05,4.2536865302184066e-05,0.00017725351991045835,2.9065866784245376e-05,3.0311539041779065e-06,0
2020-02-20,-0.006766105472533935,0.0010426709823666651,0.014752779613124016,-0.0006267068586139807,-0.016720134739494803,0.003723815046944733,-0.003187098213069751,4.578018326545367e-05,1.0871627774694664e-06,0.0002176445063134076,3.9276148663380397e-07,0.00027956290570686093,1.3866798503852004e-05,1.0157595019752399e-05,0
2020-02-21,-0.018047220918551227,-0.005618163415042175,-0.009255145972960795,-0.005853996844212139,-0.007929352396886153,-0.0007564505409412809,0.0005101847087818626,0.000325702182882993,3.156376015811835e-05,8.565772698081242e-05,3.426927905204568e-05,6.287462943400418e-05,5.722174208903564e-07,2.60288437074834e-07,0
2020-02-26,-0.06423365772863301,-0.045964786423305086,-0.05813694603569655,-0.03397424633916166,-0.07262110871143936,-0.05322014287418891,-0.04528723954573587,0.004125962785199176,0.0021127615909400516,0.003379904494357493,0.0011542494143140392,0.005273825430478693,0.0028323836075490804,0.0020509340656728633,1
2020-02-27,-0.0472297174149075,-0.016220581584109325,-0.028833643073372703,-0.01799841046234951,-0.026201535303479608,-0.008050561297457945,-0.027175053602664118,0.002230646207092017,0.00026310726692674655,0.0008313789728826537,0.0003239427791712123,0.0006865204522594882,6.481153720412775e-05,0.000738483538307668,1
2020-02-28,0.000105054891277122,-0.03055994612083751,-0.011764451974361831,-0.01865347153808298,0.011469742840338013,-0.033538125362188025,-0.006625874421636771,1.1036530181247924e-08,0.0009339103069084916,0.00013840233025706598,0.0003479520004220718,0.0001315550008234851,0.0011248058528098397,4.390221185130041e-05,1
2020-03-02,0.043935009454120696,0.017687397872157905,0.03594755042615518,0.015836768369931347,0.023274626614172015,0.038309471757484274,0.024308666131858805,0.001930285055733675,0.000312844043488016,0.0012922263816409695,0.000250803232402858,0.0005417082440291243,0.0014676156263374852,0.0005909112491101793,0
2020-03-03,-0.03040554475586761,-0.007862518701146945,-0.0070317608995950865,-0.003294951033229259,-0.010256403479940755,0.001346082043627421,0.002793138027094662,0.0009244971519010684,6.181920032588544e-05,4.94456613490743e-05,1.0856702311378562e-05,0.00010519381234334082,1.8119368681761743e-06,7.801620038402261e-06,0
2020-03-04,0.037739901490234866,0.02143914853552292,0.03397640234797696,0.018354103193590408,0.015858501844293167,0.01778284704646619,0.022135702245926467,0.0014243001644926318,0.00045963708992821455,0.0011543959165116145,0.0003368731040409656,0.0002514920807454498,0.0003162296490780113,0.000489989313920314,0
2020-03-05,-0.03148367510025036,-0.013532530732208262,-0.01273154899505939,-0.006346340081329989,-0.04766558224457628,-0.009727996443783388,-0.023531296057285895,0.0009912217978181245,0.0001831293880181611,0.00016209233981359774,4.027603242789554e-05,0.0022720077307144654,9.463391481026224e-05,0.0005537218941356387,1
2020-03-06,-0.018829032320765687,-0.023159083517173322,-0.04305902933034572,-0.02336545675902008,-0.042317655974509635,-0.022127388286865415,-0.023313022747996587,0.0003545324581364389,0.000536343149355409,0.0018540800068715731,0.0005459445695576371,0.001790784007176951,0.0004896213123977087,0.0005434970296486064,1
2020-03-09,-0.07566098634513471,-0.10833784038443416,-0.14790189005431656,-0.05408985579565397,-0.12981080325348465,-0.046934203570648134,-0.06709145840038974,0.005724584854718662,0.011737087659163132,0.021874969081639144,0.0029257124999946416,0.0168508446413149,0.00220281946481104,0.0045012637902912276,1
2020-03-10,0.04831869592654488,0.030122054120737797,0.0776303630972892,0.02437840550684481,0.06898590014960496,0.008574128223483794,0.021948669894979626,0.0023346963760419045,0.0009073381444526569,0.00602647327461696,0.0005943066550561614,0.004759054419451265,7.351567479274137e-05,0.0004817441101587849,0
2020-03-11,-0.048155201676776546,-0.04708655219205898,-0.04397966661857246,-0.03767534865178735,-0.0794509625457326,-0.022515348701498388,-0.02350364613125434,0.0023189234485310227,0.002217143397335494,0.0019342110758807766,0.001419431896033735,0.006312455449443404,0.0005069409271500652,0.0005524213814632271,1
2020-03-12,-0.09909247457705586,-0.13176132248331257,-0.10273820738338565,-0.11009380410109644,-0.159930265676043,-0.06543430635651545,-0.055050779192184006,0.009819318517804463,0.01736104610255149,0.010555139256351558,0.0121206457014506,0.025577689879209695,0.004281648448358319,0.0030305882896665996,1
2020-03-13,0.08934949144115567,0.09218267788063722,0.0033831101569533413,0.04064395104256045,0.1302228102427078,0.009603380097832794,0.03939206024783753,0.007983331620793151,0.008497646101245322,1.1445434334080862e-05,0.001651930756350051,0.01695798030750828,9.2224909303451e-05,0.0015517344105692617,0
2020-03-16,-0.13149263007199843,-0.10408927983837392,-0.10168270472748062,-0.04700022111639029,-0.1499102656860996,-0.15215545443270861,0.0,0.017290311763251427,0.010834578177271315,0.010339372440696009,0.0022090207849895793,0.022473087758076975,0.023151282313624066,0.0,1
2020-03-17,0.060442288546498274,0.0259389339349786,0.004889668285160429,0.012271254778636302,0.04732508409801871,0.012005507247800709,-0.0375770695200703,0.0036532702447381565,0.0006728282936831843,2.390885593890373e-05,0.00015058369384220426,0.002239663584884543,0.00014413220427699535,0.0014120361537161962,0
2020-03-18,-0.04817820115978368,-0.07901881068132378,-0.15628868238374158,-0.05876989478879786,-0.10924413736049854,-0.12880715688351094,-0.0380402213422023,0.002321139066992582,0.006243972441490889,0.024426152241246054,0.0034539005334863703,0.011934281547639473,0.016591283664413398,0.0014470584397637434,1
2020-03-19,0.02274432573598607,0.0375986968872473,0.02544861090177873,0.00870959946284444,0.02125395215922858,0.06898290399372826,-0.011964429670462224,0.0005173043531846383,0.0014136620076190996,0.0006476317968301312,7.585712280318016e-05,0.0004517304823867773,0.004758641043407931,0.0001431475773394368,0
2020-03-20,-0.038650294383340715,-0.026536035573132437,0.05303091486079938,-0.017979973270476853,-0.018656237880053186,-0.001380181786037003,-0.026436611531085154,0.0014938452559188989,0.0007041611839385502,0.002812277930973353,0.0003232794388070621,0.0003480552118371314,1.9049017625082913e-06,0.0006988944292455045,1
2020-03-25,0.07081014987520519,0.10312181311064098,0.09753929061425722,0.010349389805785513,0.11117933450866149,0.014822110909158605,0.04109227846003474,0.005014077325349022,0.010634108339225965,0.009513913213532526,0.00010710986935209711,0.012360844421788848,0.00021969497180339854,0.0016885753490370353,0
2020-03-26,0.05444704473888199,0.017498484990572414,-0.03296545249301959,-0.003868652720845911,0.0360826745077314,0.02885789661289916,0.005374482156696852,0.0029644806807978172,0.000306196976965288,0.0010867210580695315,1.496647387450847e-05,0.0013019593996308895,0.0008327781969207768,2.888505845265285e-05,0
2020-03-27,-0.03858020014663648,-0.05246472375516796,-0.05755592884313223,-0.041649544800925004,-0.05666499626245634,0.004283765207571141,-0.0564751006104988,0.0014884318433545298,0.0027525472387060854,0.0033126849449957004,0.001734684582124259,0.0032109218014241907,1.835064435359702e-05,0.0031894369889659616,1
2020-03-30,0.03557472638490379,0.02727034632787121,0.013444500985604322,0.0013746052692539944,0.016344205848629716,0.02686329146393451,0.008964804458175763,0.00126556115736077,0.0007436717888420388,0.0001807546067519156,1.8895396462608464e-06,0.0002671330648223818,0.0007216364282762967,8.036771897332803e-05,0
2020-04-01,-0.054656244580889655,-0.012512670551239438,0.03782659735037333,-0.0008399319055934391,-0.05044817854616684,0.031206243891602464,-0.016293815697228136,0.00298730507168603,0.00015656692432385464,0.0014308514671072707,7.05485606033826e-07,0.002545018718625928,0.000973829657822176,0.000265488429975238,0
2020-04-02,0.01706680074230994,0.01705348245992936,0.026459064585051522,-0.00825916345516556,0.017958868360698932,0.03950294726008344,-0.00034895894270591714,0.0002912756875777111,0.00029082126401111833,0.0007000820987159277,6.821378097914231e-05,0.00032252095279691317,0.0015604828422329335,1.2177234369443156e-07,0
2020-04-03,-0.015370009983836346,-0.012255426253185873,0.019126179188696007,-0.018074375151363672,-0.0383004828813842,0.031848170082700175,-0.015121610376152868,0.00023623720690322896,0.00015019547264727754,0.00036581073035810824,0.00032668303711223253,0.001466926988947204,0.0010143059376165986,0.00022866310036817407,0
2020-04-06,0.07069400925612727,0.04934097906374938,0.015616848044483845,0.0019812265952661263,0.06317772769215527,0.01994973813325505,0.03887596948268594,0.004997642944705409,0.002434532214969355,0.00024388594284449887,3.925258821789807e-06,0.003991425276344123,0.0003979920515854507,0.0015113410032187287,0
2020-04-07,-0.003278380202813875,0.0015760745781647784,-0.008448223822498824,0.015278931498334085,0.03038171335849511,-0.009868540826367856,0.0073010582544378805,1.0747776754201945e-05,2.484011075937284e-06,7.137248575503664e-05,0.00023344574773078545,0.0009230485065977601,9.738809804168917e-05,5.330545163469551e-05,0
2020-04-08,0.02548610236864633,0.022627813441664667,0.0483150398953377,0.00996075327200679,0.02925690822948237,0.01287590967605616,-0.00012688834547575032,0.00064954141394512,0.0005120179411507802,0.0023343430800880733,9.921660574579397e-05,0.0008559666791483531,0.00016578904998595665,1.6100652217573367e-08,0
2020-04-13,0.012466921892465493,0.010730184929451074,0.030338947226974333,0.03304602481774401,0.0026800303096433,0.026094417637143274,-0.0006911191468259415,0.00015542414147283538,0.00011513686862021894,0.0009204517188411336,0.0010920397562549531,7.182562460606763e-06,0.000680918631821654,4.776456751094173e-07,0
2020-04-14,0.038704623374139706,0.012881353872523787,0.0637440100738603,0.005893659691438698,0.013631363671893909,0.01561915114062672,0.003085183014741934,0.0014980478705340016,0.0001659292775891836,0.004063298820296403,3.473522455848929e-05,0.00018581407555542899,0.00024395788235374096,9.518354234452128e-06,0
2020-04-15,-0.014489664405834523,-0.0212539377854124,0.04102642076826022,-0.0005442267326132689,-0.013694788484970537,-0.016772917147480512,-0.026713106855459773,0.00020995037459370792,0.00045172987138618093,0.0016831672010543335,2.9618273649091443e-07,0.00018754723164808162,0.0002813307496362458,0.0007135900778712119,0
2020-04-16,0.016448827637122576,-0.0042544548860980105,-0.06415720694952733,-0.0007071764166997538,-0.013010659581600748,-0.013644921633813976,-0.0023865496773063195,0.0002705639306357675,1.8100386377843236e-05,0.0041161472035644775,5.000984843363038e-07,0.00016927726274829934,0.00018618388639292467,5.695619362250898e-06,0
2020-04-17,0.01370019973507965,0.032598288962528615,-0.006485906308748042,0.00326322960638787,0.015025601240757082,0.004497467591837334,0.026578688216678862,0.0001876954727810765,0.001062648443284515,4.2066980645857656e-05,1.0648667464006332e-05,0.00022576869264624076,2.022721473962711e-05,0.0007064266673194238,0
2020-04-20,-0.01038891905947025,0.001975779266482927,0.021598681353560054,0.009042780672002688,-0.0002152402786175305,-0.018843251430764353,-0.008155566463719921,0.00010792963922422421,3.903703709863813e-06,0.0004665030362126228,8.177188228194539e-05,4.632837753935216e-08,0.00035506812448300284,6.651326434415306e-05,0
2020-04-22,-0.007657121974291945,-0.006982764025953387,0.0006269376137263178,-0.015275792659912748,0.021471449943243136,-0.01880001134472798,-0.005345586238034235,5.863151692918457e-05,4.875899344214875e-05,3.930507715048496e-07,0.0002333498413886442,0.0004610231626651957,0.00035344042656190077,2.8575292228261006e-05,0
2020-04-23,-7.062895083629147e-05,-0.002597827262305566,-0.005774805812029916,-0.001376964754127233,-0.012646713829393781,0.018848031833479103,0.0010856833728343943,4.988448696235278e-09,6.748706484778033e-06,3.334838216665449e-05,1.896031934108671e-06,0.00015993937068257993,0.00035524830399584164,1.1787083860490663e-06,0
2020-04-24,0.016311594456580914,0.011807701853685734,-0.0375931467643328,-0.01077244584363214,-0.056039021338398096,-0.01853001797681073,0.011032577453861884,0.0002660681137159612,0.0001394218230655335,0.0014132446836446655,0.00011604558945398737,0.003140371912565437,0.0003433615662209288,0.00012171776527546157,0
2020-04-27,0.011022473053950063,0.01526052696000662,0.024581817870739528,0.008056036570138654,0.037876507785626186,0.03525483310032184,0.010856314536580747,0.00012149491222505522,0.00023288368309708888,0.0006042657698302092,6.489972521941137e-05,0.001434629842034601,0.0012429032569315484,0.00011785956531717444,0
2020-04-28,-0.014131127585545022,0.010610009723089255,0.09773220587193152,0.007533740419493571,0.03852536267896579,0.023134515404900774,0.024736901757759496,0.0001996887668389515,0.00011257230632404853,0.009551584064593605,5.675724470831116e-05,0.0014842035695458498,0.0005352058030195912,0.0006119143085730448,0
2020-04-29,0.03504444808815072,0.028631428475547234,0.0036289911402483154,0.03267570198514857,0.02260512223674991,0.028750202054241288,0.03025328028313035,0.0012281133418030907,0.000819758696550377,1.3169576696000769e-05,0.001067701500222242,0.0005109915513384052,0.0008265741181597,0.0009152609678896435,0
2020-04-30,-0.002830794624654275,-0.029818080104042716,-0.01341516107666514,-0.01038817751248403,-0.03256701356602761,-0.009294058837990645,-0.009631490140483279,8.013398206971538e-06,0.000889117901091108,0.0001799665467128714,0.00010791423203087887,0.0010606103726098265,8.637952968403201e-05,9.276560232622661e-05,0
2020-05-04,-0.02031864994556355,-0.002418226878156379,-0.010918559103881452,-0.0038628487594709444,-0.02045471673903626,-0.03174642751343356,-0.003329436470222436,0.0004128475356103496,5.8478212342379475e-06,0.00011921493290495252,1.4921600538546214e-05,0.0004183954368742102,0.0010078356598656913,1.1085147209247233e-05,0
2020-05-05,0.01123312306063578,0.004501201918517948,0.03516737913434216,0.012030076102659337,0.007515176168270477,0.017781572899996254,0.006235291542791319,0.00012618305369538736,2.0260818711269656e-05,0.0012367445551785645,0.00014472273103577525,5.6477872840140525e-05,0.00031618433479788116,3.887886062360495e-05,0
2020-05-06,0.005129232520908128,0.0012940967925367472,0.018089741991838562,0.003569346033703475,-0.0051345241638270965,0.010787011208853687,0.008970690288376845,2.630902625354155e-05,1.6746865084538968e-06,0.00032723876533128737,1.274023110831473e-05,2.6363338388924345e-05,0.00011635961081993508,8.047328424997864e-05,0
2020-05-07,0.014051963573210204,0.00019889140022069632,0.04832655052183475,0.009404102277067663,-0.012024345966588173,0.00868863194314334,-0.004296419434817547,0.0001974576802628265,3.95577890817492e-08,0.0023354554853394468,8.843713963754921e-05,0.00014458489592420525,7.549232504341081e-05,1.8459219959877925e-05,0
2020-05-08,0.015645863603798504,0.008917433947096858,0.009264843750221474,0.020596560207934052,0.02707543755272729,-0.04638977104274643,0.022492286344330665,0.0002447930479086667,7.952062820083545e-05,8.58373297160179e-05,0.00042421829239905237,0.0007330793186716351,0.002152010857398435,0.0005059029449953637,0
2020-05-11,0.00775383930211638,0.00908958701457396,0.06416121036377471,-0.009362159768707917,-0.015038443684741925,-0.001701182194257826,0.0012298293382069715,6.012202392304463e-05,8.262059209551155e-05,0.004116660915344552,8.765003553481308e-05,0.00022615478845915428,2.894020858059872e-06,1.5124802011145976e-06,0
2020-05-12,-0.020863860548701492,-0.014811982764796032,0.014208765009456599,0.014326073552431724,-0.015203845884181427,-0.020407519329589778,-0.005695803240270867,0.0004353006769956625,0.0002193948334246147,0.00020188900309395819,0.0002052363834296837,0.0002311569296699405,0.0004164668451875804,3.24421745518801e-05,0
2020-05-13,-0.015594443316567133,-0.025725979119615078,-0.03354324242369114,-0.02236717851574474,-0.0012849838575192552,-0.0353840768409524,-0.029123401628708537,0.00024318666235362532,0.0006618260016628709,0.0011251491122945129,0.000500290674755193,1.6511835140850655e-06,0.0012520328938864238,0.0008481725224270631,1
2020-05-14,0.009041500586514388,0.00044463026968809635,0.03589037794767415,-0.0011311702672380638,0.015805614046711877,0.01013732453293392,-0.00813761695074818,8.174873285594003e-05,1.9769607672290928e-07,0.0012881192292268947,1.2795461734834327e-06,0.0002498174353936158,0.00010276534868602393,6.62208096371041e-05,0
2020-05-15,0.00789611136641877,0.00886773459246906,0.004138200120214002,0.004152356457888098,-0.018573933385740676,-0.005366357444912766,-0.01099971709370608,6.234857471088769e-05,7.863671680247241e-05,1.712470023493918e-05,1.7242064153364995e-05,0.00034499100141793213,2.879779222657067e-05,0.00012099377614156974,0
2020-05-19,0.01873712074683972,0.016703872078315824,9.901360866025312e-06,0.01777623322148988,0.040245736092908976,0.02933241854057912,0.0049037066688899615,0.00035107969388165154,0.000279019342408739,9.803694699925751e-11,0.0003159944675448005,0.0016197192736600763,0.0008603907774397097,2.4046339094515884e-05,0
2020-05-20,0.020549295625026873,0.007505947442332378,0.010617555665964779,-0.002228646201371891,0.0071208055991915965,0.006709399187978101,0.005339417219679879,0.0004222735506847486,5.633924700705597e-05,0.00011273248831986078,4.966863890889359e-06,5.070587238147839e-05,4.501603746364121e-05,2.8509376245814012e-05,0
2020-05-22,-0.0054758323816417745,-0.0056159581820836085,0.02856583646162383,-0.005059073807569225,0.010447089365047407,-0.008426704407477283,-0.0061958318854485085,2.9984740271836627e-05,3.153898630291183e-05,0.0008160070127522374,2.5594227790432976e-05,0.00010914167620128663,7.100934717099707e-05,3.838833275274042e-05,0
2020-05-26,0.0016715961202374001,0.015600201409225722,0.0023781142868198385,0.008845855538128977,0.039326956146082497,0.002738239825007893,0.011009335142332549,2.794233589192729e-06,0.0002433662840084082,5.655427561176629e-06,7.82491602014471e-05,0.001546609479715896,7.497957339259257e-06,0.00012120546027619844,0
2020-05-27,0.007700303611866667,0.008146618954735957,-0.01543007186318059,0.015369780385413812,0.02856925266493886,0.00947348850481932,0.017956053392617275,5.929467571492684e-05,6.636740039366317e-05,0.00023808711770291732,0.00023623014909585112,0.0008162021978331162,8.974698445094381e-05,0.00032241985343852233,0
2020-05-28,-0.0046216019305370904,-0.000609141862426201,-0.036412925177522495,0.003301903417890966,-0.011401249891127839,-0.029947993244626023,-0.01098598295212174,2.1359204404344162e-05,3.7105380856006075e-07,0.0013259011199838516,1.0902566181080042e-05,0.00012998849907994256,0.0008968822993801659,0.00012069182142430953,0
2020-05-29,0.012821708189468673,-0.004590302902841824,-0.030234868758489825,-0.012544813650011127,0.0052078671436022435,-0.0028772035162661926,-0.011081003884385496,0.00016439620089588804,2.1070880739838075e-05,0.000914147288843104,0.00015737234951350548,2.712188018541179e-05,8.278300074014544e-06,0.00012278864708576646,0
2020-06-01,0.006522481491726441,0.0028512256310479545,0.05634074252651189,0.010383080046444098,0.013827958756149313,0.010396476181280031,0.02344003310207135,4.2542764809913975e-05,8.129487599144806e-06,0.003174279268438705,0.00010780835125086557,0.00019121244336176645,0.00010808671698792301,0.0005494351518262006,0
2020-06-02,0.005887159234205203,0.010454337663975697,0.04925964032312392,0.002378473943785219,0.027007307531692646,0.017388608523097208,0.012924716876145806,3.4658643848887595e-05,0.00010929317599242083,0.0024265121647635357,5.657138301265214e-06,0.0007293946601114223,0.00030236370636952883,0.0001670483063285282,0
2020-06-03,0.007723727313736078,0.01138571683023575,0.042280995373359186,0.034939226243014015,0.02125612499532654,0.021915896457733397,0.022090169814068028,5.965596361695272e-05,0.00012963454773831363,0.0017876825697620208,0.0012207495304605192,0.00045182284981694576,0.0004803065175460913,0.0004879756024143623,0
2020-06-04,-0.006953864290516381,-0.0028784123023104756,-0.004041626335931867,0.0167629267187613,0.008852978374598142,0.013458114117328814,-0.009934916370139877,4.835622857091889e-05,8.285257382092293e-06,1.6334743439298048e-05,0.00028099571217856154,7.837522610110235e-05,0.00018112083559504512,9.870256328167332e-05,0
2020-06-05,0.020412548233295774,0.02078977583627923,0.032716642293446056,0.03653394841151007,0.008574543424583718,0.037386138950223295,0.028188389597681822,0.00041667212537662644,0.00043221477932273974,0.0010703786829573032,0.0013347293865348794,7.352279494007186e-05,0.0013977233856054033,0.0007945853081106968,0
2020-06-08,0.011216548095748952,0.007593116750178021,0.07987293963152192,0.01449469351515744,0.03128993263720107,0.026054566128887676,0.026185549921788967,0.00012581095118424944,5.765542198183403e-05,0.006379686485380745,0.00021009614009834715,0.0009790598844405807,0.000678840416164581,0.0006856830247065022,0
2020-06-09,0.002917712572635309,-0.008876260191733213,-0.05056270207276576,-0.009496960328883704,-0.009239129057542778,-0.003319601502832132,-0.019242246222394947,8.513046656514152e-06,7.878799499134774e-05,0.002556586840899271,9.019225548839087e-05,8.536150574193131e-05,1.1019754137605349e-05,0.0003702640396832726,0
2020-06-10,0.006658647518931617,-0.008397684111095323,0.00010780322113999013,9.120379783573595e-05,-0.021533169683152276,-0.015208972952360929,-0.02274110187762576,4.4337586781374174e-05,7.052109842974284e-05,1.1621534488157616e-08,8.318132739661795e-09,0.0004636773966034283,0.0002313128582656463,0.0005171577146085538,0
2020-06-12,-0.04401728460649907,-0.028735192192680767,-0.06808303213217345,-0.029310267935730955,-0.020173394963782815,-0.02039661895965835,-0.01589642732321167,0.00193752134412954,0.0008257112703503017,0.004635299264310563,0.0008590918064643382,0.00040696586436477785,0.0004160220649854945,0.00025269640164215054,1
