Date,Returns_SZSE Component,Returns_Nikkei 1000,Returns_BSE Sensex,Returns_KOSPI,Returns_IDX Composite,Returns_Taiwan Weighted,Returns_SET,Returns_Hang Seng,Returns_PSEi Composite,Returns_KLCI,Returns_Karachi 100,Returns_S&P/ASX 200,Returns_NZX 50,Volatility_SZSE Component,Volatility_Nikkei 1000,Volatility_BSE Sensex,Volatility_KOSPI,Volatility_IDX Composite,Volatility_Taiwan Weighted,Volatility_SET,Volatility_Hang Seng,Volatility_PSEi Composite,Volatility_KLCI,Volatility_Karachi 100,Volatility_S&P/ASX 200,Volatility_NZX 50,Classification_1D_Asia
2013-02-19,-0.0253264196740253,0.0005918492812192151,0.00688050791939893,0.0019759365661119735,-0.002168414293823588,0.0021817856660434867,0.005747292736660734,-0.01023225053544717,0.008416583950405723,-0.003621759212321021,-0.002684729378937887,0.003647013002128592,0.007029486225948218,0.0006414275335048558,3.5028557167970156e-07,4.7341389228911396e-05,3.904325313298377e-06,4.7020205496584495e-06,4.760188692552821e-06,3.303137380087323e-05,0.00010469895102015888,7.08388853942272e-05,1.3117139792032183e-05,7.207771838132212e-06,1.3300703837695006e-05,4.9413676600795725e-05,0
2013-02-20,0.009891312516761298,0.01034913082198275,0.0003579569201684703,0.01935494421158226,0.007013500287381718,0.008532895466546188,0.00946507386154817,0.007039656793839444,0.004197668585741809,-0.0010779334459679072,0.007233963923135005,0.0033003978645017944,-0.007086434374674253,9.783806330423872e-05,0.00010710450877051337,1.2813315669649665e-07,0.0003746138654334617,4.9189186281103444e-05,7.281030504300448e-05,8.95876232045624e-05,4.955676777504984e-05,1.7620421555723638e-05,1.1619405139362473e-06,5.233023404121879e-05,1.0892626064008006e-05,5.0217552146564876e-05,0
2013-02-21,-0.02623407062946767,-0.011153071055666718,-0.016290090471733264,-0.004663536396123948,-0.0004424372971270747,-0.00896258851904049,-0.01164096933616405,-0.01734320123733407,0.0028296847203390834,0.0004461823596506625,-0.0014525448430742407,-0.02353563412022935,-0.010450118773538805,0.0006882264617918982,0.00012439099397275073,0.0002653670475772549,2.174857171797274e-05,1.9575076188911137e-07,8.03279929616364e-05,0.0001355121670855117,0.0003007866291586661,8.007115616520477e-06,1.9907869806343313e-07,2.1098865211415706e-06,0.000553926073441304,0.00010920498238106818,0
2013-02-22,-0.003365558208206698,0.0006714670924194915,-0.00043216811649810985,0.0018194848491830278,0.004032958484068573,-0.0012247583765196668,0.007422961741212852,-0.005438070741598117,-0.0003525228295036046,0.004962727999602967,0.00851505438421822,0.007601404847695893,0.010535539780514618,1.1326982052827479e-05,4.5086805620228587e-07,1.8676928091752386e-07,3.3105251164065855e-06,1.6264754134220683e-05,1.50003308085509e-06,5.510036101150973e-05,2.957261339062549e-05,1.2427234532122747e-07,2.462866919804327e-05,7.250615116619394e-05,5.7781355658574614e-05,0.00011099759846680601,0
2013-02-26,-0.016854286178576105,0.003262559327375513,-0.015750550941164593,-0.00939567488199617,0.00255740061975482,-0.008442984534663765,-0.006389964584897446,-0.011600026149322703,-0.005173100941799493,0.0012937967340473707,-0.009974182723328905,-0.002893722645486413,0.005753832035878863,0.00028406696258934154,1.064429336464496e-05,0.0002480798549502208,8.827870648817375e-05,6.540297929922337e-06,7.128398785257151e-05,4.083164739624359e-05,0.0001345606066649705,2.6760973354046805e-05,1.673909989031643e-06,9.948432099835282e-05,8.373630749000885e-06,3.3106583097105896e-05,0
2013-02-27,0.013506292006329763,-0.013873044619866434,0.0071930523107714426,0.002012962555813553,0.011382465547440747,0.002164920028670042,-0.008050247354853025,0.0025420942493786453,-0.0021740878530420904,-2.4628115457806224e-05,0.010340935255501671,0.006573597903116616,0.008784306841451884,0.00018241992376024724,0.000192461367024805,5.174000154549439e-05,4.052018251107431e-06,0.00012956052193867557,4.686878730536695e-06,6.480648247431814e-05,6.462243172723978e-06,4.726657992745166e-06,6.065440710030338e-10,0.00010693494195847741,4.321218939185917e-05,7.716404668477838e-05,0
2013-03-04,-0.020949188662709155,0.03922826618154784,-0.0144334522403738,0.0045355164265287,0.009506426923267133,-0.003887017653693551,0.014823223126411635,-0.0017377885965203657,0.0032126590293502224,0.007263568246517743,0.002884519409453237,-0.005195540745319261,-0.005327143450314451,0.00043886850562578183,0.0015388568676103697,0.00020832454357515146,2.057090925531167e-05,9.03721528474182e-05,1.510890624012532e-05,0.0002197279438553847,3.0199092061962226e-06,1.0321178038865514e-05,5.275942367182083e-05,8.32045222351245e-06,2.6993643636272627e-05,2.8378457340228153e-05,0
2013-03-05,0.02181774861608403,-0.00358551219668139,0.013950890013646388,0.0017172242765098667,-0.0020518951482695457,0.008274704572948564,0.005559830893310207,0.0010062462169659466,0.01111082589056836,0.0037217177483122002,-0.00537255467815664,0.012869629039640259,0.003651403368890772,0.00047601415467463657,1.2855897712551005e-05,0.00019462733217285853,2.948859215834835e-06,4.210273699492101e-06,6.847073576957588e-05,3.0911719562206575e-05,1.012531449158279e-06,0.00012345045197052418,1.3851182998102034e-05,2.88643437697828e-05,0.00016562735161795186,1.333274656234688e-05,0
2013-03-06,0.00956937964887606,0.015004064477468989,0.005700641913011397,0.0020458971555979365,0.015241962593727879,0.002214946309466451,0.00645939723797333,0.009587544000947485,0.01823194195174854,0.005926087192790162,-0.001971339633797849,0.008123904101611392,0.006725731628382772,9.15730268643233e-05,0.00022512195084404676,3.249731822038224e-05,4.185695171283727e-06,0.0002323174237085999,4.905987153819051e-06,4.1723812677937485e-05,9.19209999701041e-05,0.0003324037073319283,3.511850941655159e-05,3.886179951782238e-06,6.599781785217841e-05,4.523546593702837e-05,0
2013-03-07,-0.00398197378614445,0.001136411944375015,0.00832412480941095,-0.008119016858462886,0.004883716692495306,0.0012834043523151386,0.001044761386305715,-0.00028101432304168515,-0.01623593776145753,-0.0005510526152456131,-0.0004189661709990226,-0.0014864074710133626,0.008228096169239729,1.5856115233541563e-05,1.291432107318202e-06,6.929105384265089e-05,6.591843474800454e-05,2.3850688732557287e-05,1.6471267315414404e-06,1.0915263543154395e-06,7.896904975457658e-08,0.0002636056749939226,3.0365898476902976e-07,1.7553265244158225e-07,2.20940716988434e-06,6.77015665702575e-05,0
2013-03-08,-0.011548604972059291,0.015900778561528658,0.013796243405113989,0.0008029104687512439,0.005387355552053566,0.006839185002240798,0.0037980799517740227,0.013976952761574521,0.016025241717520643,0.0018336470193991863,-0.0015980161972994002,0.0027754449729936958,0.004730938630006719,0.00013337027680067258,0.00025283475886276935,0.00019033633209315123,6.446652208303421e-07,2.9023599844242382e-05,4.6774451494875466e-05,1.4425411320067763e-05,0.00019535520849928563,0.00025680837210496395,3.36226139175152e-06,2.5536557668312354e-06,7.703094798115977e-06,2.238178032088985e-05,0
2013-03-11,-0.0009341168238990455,0.018415722072770167,-0.0018825597787985816,-0.001326895260229955,-0.004148513473758331,0.0029376133786026036,0.006824488972783442,-4.8935999301374476e-05,-0.0029045164956220644,0.0024155184575169538,-0.024890581659965418,0.004576310528925769,0.0028759508848683114,8.725742406912404e-07,0.00033913881946151433,3.5440313207501645e-06,1.76065103162072e-06,1.721016404195441e-05,8.629572362145004e-06,4.657364973964281e-05,2.3947320276241233e-09,8.436216073340677e-06,5.834729418605084e-06,0.0006195410553714068,2.094261805715685e-05,8.271093492174823e-06,0
2013-03-13,-0.022228247815619374,-0.008512719655373363,-0.014543656343546468,-0.0018086078653288833,-0.0038948422517607047,-0.005389732416378301,0.0006653254795776268,-0.023405213249112957,-0.005502382815007944,-0.0071061802950431185,0.013484318476502897,-0.010645359483050867,-0.0058385139187351635,0.0004940950009525875,7.246639593098e-05,0.0002115179398391794,3.2710624105295e-06,1.5169796166100397e-05,2.904921552015908e-05,4.4265799377519904e-07,0.0005478040072364527,3.0276216642894748e-05,5.0497798385659106e-05,0.0001818268447757574,0.00011332367852338102,3.408824477926424e-05,0
2013-03-14,0.001545114503230931,0.006528787212548601,0.010679476497364207,0.0011994424031486844,-0.010199832551711955,-0.005486846307802664,0.005111384091207004,0.0027682962297772714,-0.012151936265392151,-0.0033343910952940647,-0.0011126407546740396,-0.011891967969069486,0.009160544439460749,2.387378828094567e-06,4.2625062466738135e-05,0.00011405121825775448,1.438662078471091e-06,0.0001040365840829628,3.0105482405447722e-05,2.6126247327844047e-05,7.663464015799055e-06,0.00014766955499815294,1.1118163976376352e-05,1.2379694489616166e-06,0.00014141890217737464,8.391557442733525e-05,0
2013-03-15,0.0013240563360561637,0.01293917483565519,-0.007327588046083754,-0.007837317577257336,0.006860543956386231,-0.0030568218144510217,0.007121088078074776,-0.0038124358365821324,-0.006009317440967374,-0.00801624667306423,-0.004285214061824406,0.01733623655221309,0.0013594644527268882,1.7531251810504728e-06,0.0001674222454276525,5.3693546573109535e-05,6.142354680678679e-05,4.706706337750764e-05,9.344159605303636e-06,5.0709895415698705e-05,1.4534667008055705e-05,3.611189610631467e-05,6.426021072341334e-05,1.8363059555657623e-05,0.0003005450977942892,1.8481435982280176e-06,0
2013-03-18,-0.011080705982404564,-0.022769127899356246,-0.006939974280842878,-0.009265038410343812,-0.0034275117605696193,-0.014759941959571223,-0.004062981719253802,-0.02016139934442585,-0.017955447898443177,-0.0038658096774054564,-0.009832023664736416,-0.02068032183746843,-0.010549955322632906,0.0001227820450684963,0.0005184331852972429,4.8163243018760625e-05,8.58409367451462e-05,1.1747836868843051e-05,0.0002178558866499112,1.650782045099058e-05,0.00040648202352541507,0.0003223981092337075,1.494448446192168e-05,9.66686893439369e-05,0.0004276757113012736,0.0001113015573095504,0
2013-03-19,0.0038839824216168202,0.017147667116959194,-0.014887498112102346,0.005260049525894146,0.004114094895729349,0.003467138217982041,-0.01481086601085638,-0.0018810110062355827,-0.016961732570593382,0.0025255494171444546,0.011446359586707849,-0.0055984470613662405,0.000925621118670377,1.5085319451428459e-05,0.00029404248755404363,0.0002216376000378509,2.7668121014859232e-05,1.6925776811066283e-05,1.2021047422591684e-05,0.0002193617519915408,3.5382024055793993e-06,0.00028770037179632837,6.378399858438694e-06,0.00013101914778821866,3.1342609498920294e-05,8.567744553286001e-07,0
2013-03-21,0.03183762882357479,0.011646402484751532,-0.011387661527889172,-0.0141195103826359,-0.004147409142778423,-0.003403130762371838,-0.025006387302704238,0.008314002928296618,0.007245425413568293,0.0032491790480031813,0.012371324231105336,-0.0056299662119488605,-0.000582442707442909,0.0010136346091077204,0.00013563869083682667,0.00012967883507376715,0.000199360573445363,1.7201002597602055e-05,1.1581298985801527e-05,0.0006253194059328477,6.912264469172473e-05,5.249618942358127e-05,1.0557164485982859e-05,0.00015304966323113404,3.16965195476858e-05,3.392395074534261e-07,0
2013-03-22,0.0018339882053391421,-0.018701552433936845,-0.003052085227929639,-0.0010821818044335022,-0.016693946150748113,-0.0020015306469399557,-0.03360806114473043,-0.004987698985131279,0.007039913801240076,-0.0023698148392621333,0.002758893098175564,0.0015916672545408907,8.75031662888096e-05,3.363512737323087e-06,0.0003497480634392891,9.315224238546317e-06,1.1711174578469508e-06,0.00027868783808407773,4.0061249306398776e-06,0.0011295017739079392,2.4877141166279593e-05,4.9560386328890495e-05,5.6160223723870106e-06,7.611491127160763e-06,2.5334046491777367e-06,7.656804110567066e-09,0
2013-03-25,-0.003246049544872701,0.008512288761347634,-0.002896010311175985,0.014751768893927545,0.01606701495830046,0.007653845037643552,0.02995974878001627,0.006124015988271357,0.012027927230794218,0.01039516756494063,-6.68058083445877e-05,0.004599556188305774,-0.00049748838492463,1.053683764776827e-05,7.245905995656524e-05,8.386875722437624e-06,0.0002176146854998483,0.00025814896967025076,5.858134386026082e-05,0.0008975865469616865,3.750357182460321e-05,0.00014467103346928106,0.0001080595087031937,4.463016028573783e-09,2.115591712938194e-05,2.4749469313491676e-07,0
2013-03-26,-0.009330280520390938,-0.002940879087462827,0.0012362934708618455,0.0030444036570009127,0.008890164316862164,3.054896490164806e-05,0.013090233138339761,0.002689723388208025,0.010183527136538029,0.005423585815219397,-0.005009769349684679,-0.008048009315778024,0.0012202479768393208,8.705413458918661e-05,8.64876980707619e-06,1.5284215460956288e-06,9.26839362676053e-06,7.90350215808093e-05,9.332392565621253e-10,0.00017135420361608843,7.234611905073258e-06,0.00010370422494060642,2.9415283095049053e-05,2.5097788937040047e-05,6.477045394684985e-05,1.4890051249804557e-06,0
2013-04-02,-0.02927338694903484,-0.05114215941514562,0.01782618256346682,0.0012343037198127254,0.023415905108202684,0.007206328896582416,0.0042073758895992755,0.002539902750648561,0.012421927268275679,0.01927659356935883,0.026153759651806427,0.007105719481928875,0.014931581538210482,0.0008569311834679233,0.002615520469644168,0.00031777278478604856,1.523505672743531e-06,0.0005483046120363526,5.193117616571873e-05,1.7702011876381295e-05,6.451105982752125e-06,0.00015430427705833086,0.00037158705963824616,0.0006840191439244579,5.049124935586356e-05,0.00022295212723222812,0
2013-04-03,0.00044742155945893316,0.01926186421427358,-0.012647823002701663,-0.0014763050721679127,0.004873876705417073,0.003679477495859523,-0.01955087573855597,-0.001356886000946082,0.009860199484546545,0.00023736055179094745,0.012466570025909845,-0.005591775773874501,0.00032637297921484984,2.0018605186866367e-07,0.00037101941300911323,0.0001599674267076693,2.179476666108706e-06,2.375467413960718e-05,1.3538554642536668e-05,0.0003822367421444564,1.841139619563451e-06,9.722353387505196e-05,5.634003154650305e-08,0.0001554153682109138,3.1267956305289776e-05,1.0651932156157681e-07,0
2013-04-10,-0.00024209603967684974,0.10319183320100268,-0.020808417579072272,-0.024314763229297588,-0.02109633515677454,-0.024155132803727726,-0.0201084904987813,-0.013654302945549267,7.923035054778214e-05,0.0063875305893466225,0.00790744304437263,0.0020754211183416525,0.0016325314310497246,5.86104924272148e-08,0.01064855443938356,0.00043299024214504394,0.0005912077108968021,0.0004450553570469614,0.0005834704407657233,0.0004043513901395778,0.0001864399889288354,6.277448447924441e-09,4.080054702983881e-05,6.25276554999971e-05,4.307372818458516e-06,2.6651588733652615e-06,1
2013-04-11,-0.0046513506376717004,0.023603990657328544,0.00691353295484453,0.007319780042761053,0.009545316482291257,0.013475507517935846,0.017665554205992983,0.00302294307371955,0.002330084482935899,0.006370421515551389,0.0021980434533697595,0.007839560556336798,-0.0023828950298719785,2.1635062754568935e-05,0.0005571483749512532,4.7796937917721334e-05,5.357917987440301e-05,9.111306674710114e-05,0.00018158930286594552,0.0003120718054048764,9.138184826949001e-06,5.429293697618655e-06,4.058227028580006e-05,4.831395022901658e-06,6.145870971647173e-05,5.678188723388577e-06,0
2013-04-12,-0.00963745628061861,0.0012309154076451233,-0.016291889774445803,-0.013200915494626242,0.002626384797394256,-0.004636603221798519,0.006905120188888186,-0.0005530623137142334,0.008699211104420347,-0.004997705354986182,-0.0026825826818119096,0.0012773687943284096,0.005930844003533591,9.28805635608351e-05,1.5151527407781603e-06,0.0002654256724226917,0.0001742641698962632,6.897897103983667e-06,2.1498089436392408e-05,4.768068482299122e-05,3.058779228509411e-07,7.567627383927028e-05,2.4977058815257557e-05,7.196249844757177e-06,1.6316710367240147e-06,3.517491059425036e-05,0
2013-04-17,0.006680408746354279,-0.01083347033182927,0.026431121591372942,-0.00020269901604460565,0.01236748165243214,-0.0016070940781001788,-0.003798157968115963,-0.023793849364622314,-0.0059920029022493765,0.007297290044234737,-0.017255820476576436,-0.0017767844883588512,0.009535591501592222,4.462786101836675e-05,0.000117364079430625,0.0006986041885779409,4.10868911054513e-08,0.0001529546024232456,2.5827513758646635e-06,1.4426003950762783e-05,0.0005661472675863377,3.590409878056495e-05,5.325044198968741e-05,0.00029776334031983464,3.1569631180726244e-06,9.092750528523781e-05,0
2013-04-18,-0.000714189742763573,-0.011967526436449908,0.015116472654485763,-0.012437724081204448,0.0027948464396731964,-0.002271734686726145,0.005394452810334893,-0.0026530700283428723,0.0010534195524081608,-0.0027566204104435537,0.011902277532302866,-0.016155049702161306,-0.00810957353271329,5.100669886686986e-07,0.00014322168900712744,0.00022850774551381585,0.00015469698032017303,7.811166621353942e-06,5.160778486874737e-06,2.9100121122930024e-05,7.0387805752912495e-06,1.1096927533958098e-06,7.598956087273986e-06,0.0001416642104559616,0.0002609856308793021,6.576518288248391e-05,0
2013-04-22,0.018902089828444286,0.02007017389547486,0.008032769074305422,0.013720791150723976,-0.0031409997890617953,0.022718026491494642,0.01899787134536975,0.02442214926345656,0.03763511157127997,0.00024612211297020105,-0.0004734025506528614,0.00853306158310235,0.009312439578284532,0.00035728899988257695,0.00040281188019460057,6.452537900111758e-05,0.00018826010980178538,9.865879674886243e-06,0.0005161087276682524,0.00036091911565522104,0.0005964413746465518,0.0014164016229826913,6.057609449291641e-08,2.24109974964635e-07,7.281313998101717e-05,8.672153089920018e-05,0
2013-04-23,-0.029635657613027867,-0.001628683023475385,0.000497011811523202,-0.003994866090876998,-0.004330022559149062,-0.0034700895429916074,-0.006273243561753701,-0.010844105647672167,-0.019588170371008226,-0.0036923263367679925,0.0022409039132034983,0.009937173569604493,0.0072976804288308805,0.0008782722021566166,2.6526083909569215e-06,2.4702074079357493e-07,1.595895508403887e-05,1.8749095362739796e-05,1.2041521436379703e-05,3.935358478508426e-05,0.0001175946272978754,0.00038369641848364454,1.3633273777190542e-05,5.0216503482107516e-06,9.874741855244609e-05,5.325613964134126e-05,0
2013-04-26,-0.011637854319127314,0.01526747213078838,0.005582075364794247,0.013424340717864273,0.000638949412123983,0.009933165833436121,0.02144207194677948,0.03342037384044316,0.006150878199498985,0.006389835557393038,0.014397693136930994,0.01607754852244356,0.007106318673185012,0.0001354396531532303,0.0002330957052643999,3.115956537824282e-05,0.00018021292370930866,4.0825635125358354e-07,9.866778347454271e-05,0.0004597624493708676,0.0011169213876349776,3.783330262507188e-05,4.08299984505244e-05,0.00020729356766522984,0.00025848756649152714,5.0499765084857995e-05,0
2013-05-02,0.0030799141384736583,-0.007076628939299283,0.023015949156988715,0.006484259360782267,0.0031165543407544595,0.013182388179212747,0.003946892378913826,0.005333964049921181,0.009629747065433077,0.0012672459539542383,0.006156177814111142,0.006355435716205047,0.005644982693235588,9.485871100369937e-06,5.0078677144528096e-05,0.0005297339155970895,4.2045619457892453e-05,9.712910958875464e-06,0.00017377535810744795,1.557795945072804e-05,2.8451172485851566e-05,9.273202854421695e-05,1.6059123078133873e-06,3.789852527895424e-05,4.039156314281476e-05,3.186582960692931e-05,0
2013-05-07,0.034352995567937014,0.03005465201782334,0.00773157579692771,-0.0014623324247389124,0.009712296525828798,0.004241463750422557,0.007497668604348456,0.016572041448880564,0.007401958295667739,0.03625987812647531,0.011917961838937481,0.002667005678690524,0.010280434901697397,0.0011801283044907001,0.0009032821079124527,5.977726430363835e-05,2.138416120442787e-06,9.432870380562613e-05,1.7990014746148586e-05,5.621503450063252e-05,0.0002746325577834154,5.478898661080445e-05,0.0013147787617468429,0.00014203781439437008,7.112919290167503e-06,0.00010568734176803798,0
2013-05-08,0.005739958978975157,0.005529375425214361,0.0050768518485061614,0.001073949167351531,0.009188655795571772,0.01266347418798642,0.008086381263717274,0.008522577564485035,0.004910873095368514,-0.0015377122664562747,0.010833121521846005,0.010847498447887453,0.004005615369195053,3.294712908031753e-05,3.0573992592964494e-05,2.5774424691680427e-05,1.1533668140550465e-06,8.443139532949472e-05,0.00016036357850979834,6.538956194219778e-05,7.263432834266367e-05,2.4116674558814328e-05,2.364559014410093e-06,0.00011735652190708311,0.0001176682225769207,1.6044954485931618e-05,0
2013-05-10,-0.0004055990356496969,0.014070541237171072,0.004613611425633038,-0.005998172397518311,0.003256411725654349,0.001591796001276449,0.0051473405313657555,0.0033015839740176208,0.011227173638875819,-0.0009136077423635234,0.022531204094803508,0.001210851684089869,0.002690181175763119,1.6451057771996407e-07,0.00019798013070693163,2.1285410386731708e-05,3.597807211035057e-05,1.0604217326979135e-05,2.5338145096796925e-06,2.6495114545840698e-05,1.0900456737489986e-05,0.0001260494279174681,8.346791069065741e-07,0.0005076551579616904,1.4661618008632718e-06,7.237074758430238e-06,0
2013-05-14,-0.029317142398354642,0.016870572239897953,-0.018105296206588163,0.012306023582118495,-0.004711489416099993,-0.0034405867930951406,0.0006161505573923459,-0.016905367850347484,0.007008887186803365,0.009014863862714268,0.027649084721163234,0.0028579394350692323,-0.0014905424310980653,0.0008594948384054034,0.0002846162077016154,0.00032780175072829573,0.00015143821640365652,2.2198132518022255e-05,1.1837637480820703e-05,3.796415093748986e-07,0.00028579146215556233,4.9124499597336394e-05,8.126777046327161e-05,0.0007644718859180622,8.167817814523843e-06,2.221716738903731e-06,0
2013-05-15,0.006874877535268017,0.018897790749291696,0.024574514645383957,0.0012334745186508103,0.0015611761931811296,0.008058987240155592,0.004063234597188432,0.004957538801984052,0.01070890425790225,-0.0030239756934097427,0.004486706416119463,-0.0056277578978734515,0.0001033126780640042,4.7263941124932845e-05,0.00035712649520401477,0.0006039067700561906,1.521459388160848e-06,2.4372711061555237e-06,6.494727533699063e-05,1.650987539178904e-05,2.457719097317747e-05,0.00011468063040491694,9.144428994332934e-06,2.0130534464447555e-05,3.167165895707701e-05,1.0673509448756574e-08,0
2013-05-16,0.021358023155191464,-0.006125541369672003,0.0016989501690285924,0.007857405252122876,-0.0022028693402259348,0.008553710619510727,-0.007512396859989462,0.0016667060752622908,-0.011053533784575733,-0.009189444200785971,-0.007324481319195847,-0.005020575552429084,-0.0022192641154632235,0.00045616515309769475,3.752225707156316e-05,2.8864316768422825e-06,6.173881729608816e-05,4.852633330107445e-06,7.316596536233058e-05,5.643610658197952e-05,2.777909141316229e-06,0.00012218060912675714,8.444588471935891e-05,5.364802659524893e-05,2.5206178877648597e-05,4.9251332141827635e-06,0
2013-05-20,0.026767013577004832,0.019402873081517058,-0.0011539039675695353,-0.0022069725074902197,0.02648386804850951,-0.0015506560591768796,0.015644435356619316,0.017621228662519323,-0.0048758110954478795,0.005886237426704649,0.019284267989726097,0.008347277784941608,-0.008093439842469987,0.000716473015831561,0.00037647148381745926,1.3314943663727152e-06,4.870727648817668e-06,0.0007013952668108628,2.4045342138619703e-06,0.00024474835762744056,0.00031050769957679256,2.3773533838492652e-05,3.464779104353857e-05,0.0003718829918995746,6.967704641897968e-05,6.550376848368061e-05,0
2013-05-21,0.010302228721435795,0.000661935080985384,-0.005571768788145999,-0.0006761666655166815,-0.005040505724597273,0.0007159862120533094,1.8254670914520102e-05,-0.005405972268737117,0.007149265948413997,0.005739902925133822,0.016858043937600802,-0.005563537658697198,-0.001701942845121811,0.00010613591662877661,4.3815805143912684e-07,3.1044607428557936e-05,4.572013595559479e-07,2.5406697959697877e-05,5.126362558504466e-07,3.3323301019742616e-10,2.922453617035473e-05,5.111200360115188e-05,3.29464855899598e-05,0.00028419364540207913,3.09529512797419e-05,2.8966094480613247e-06,0
2013-05-22,0.00016269162158083345,0.004448319877405495,-0.0024578189470592826,0.006410213853233324,0.0037011572765671898,0.0018817909853475641,-0.007426668635759688,-0.004516231488570944,0.007815083292591415,-0.001960093143917323,0.013648870361502152,-0.002841817194530454,0.004203887934696502,2.6468563732601112e-08,1.9787549731720833e-05,6.040873976523601e-06,4.109084164418442e-05,1.3698565185886258e-05,3.5411373125353563e-06,5.515540702537666e-05,2.0396346858359725e-05,6.107552687014148e-05,3.841965132831695e-06,0.00018629166214509187,8.075924967128942e-06,1.7672673767486823e-05,0
2013-05-23,-0.014930590778479353,-0.07071592635311423,-0.019524700948281293,-0.012435121453197712,-0.016768065732071527,-0.019356641350902752,-0.014703559089317192,-0.025753228806334988,-0.009618121079341124,-0.006083899854438313,-0.0054320596264179725,-0.02014186475868391,-0.004694114461847048,0.00022292254099441267,0.0050007422399790755,0.0003812139471198164,0.00015463224555577797,0.00028116802839507144,0.0003746795643874783,0.00021619464989304222,0.0006632287939514422,9.250825309686607e-05,3.7013837438834525e-05,2.9507271784960162e-05,0.00040569471595711283,2.2034710580921597e-05,1
2013-05-27,-0.000545170638413976,-0.0296235817254546,0.017954850918913773,0.005459402391839638,-0.007105278095935026,0.00511808589467993,-0.008973489864075979,0.000721849288317989,-0.030098255221256445,-0.0033501058113460415,-0.018145949446971975,-0.02045509990787101,-0.024351607362496686,2.9721102498870213e-07,0.0008775565942446877,0.00032237667152041873,2.9805074476024364e-05,5.048497682057407e-05,2.6194803225321657e-05,8.052352034067433e-05,5.210663950451872e-07,0.0009059049673638908,1.1223208947214519e-05,0.0003292754813320625,0.00041841111224098456,0.0005930007811372028,1
2013-05-28,0.019362908656921547,0.012508707435579199,0.00647152570381876,0.0031516418393251143,0.01775443099089973,-0.0020612768471453204,0.016478878315480786,0.010445104094251766,0.00221100624667765,0.005096968946520575,0.025571463273075905,0.002175096017952182,1.1165137973257252e-05,0.0003749222316562874,0.00015646776170891432,4.18806449351869e-05,9.93284628338459e-06,0.0003152198198106207,4.248862240577352e-06,0.00027155343053642287,0.00010910019953975501,4.888548622847589e-06,2.597909244179506e-05,0.0006538997339262699,4.731042687311438e-06,1.2466030596187105e-10,0
2013-05-29,-0.003957324693317165,0.008630066185248733,-0.0006539570338193917,0.007513665716080793,0.004714317023067213,0.009017617331144888,-0.011151308596622228,-0.016241634900316184,0.01608620505214189,0.004107174215273179,-0.0028223582896153565,0.0008043920235853002,0.0022327536931265593,1.5660418728337793e-05,7.447804236177362e-05,4.27659802081857e-07,5.6455172493007895e-05,2.222478499398131e-05,8.131742233096465e-05,0.0001243516834171008,0.0002637907042351687,0.0002587659929795553,1.6868880034604856e-05,7.965706314960521e-06,6.470465276076541e-07,4.98518905417029e-06,0
2013-05-30,-0.002684259519828216,-0.03848831314836367,0.003357530238303055,-0.0005498213219260038,-0.013753878357915566,-0.011411850024675662,-0.012749432027007112,-0.003135934703764464,-0.03881767177605727,-0.004805553328331236,0.006950240123497682,-0.00888410147991391,-0.003962602729212848,7.205249169788406e-06,0.001481350249006504,1.1273009301119369e-05,3.023034860444583e-07,0.0001891691698843382,0.0001302303209856899,0.00016254801701127468,9.834086466274317e-06,0.0015068116421137134,2.3093342791435422e-05,4.830583777427707e-05,7.892725910540854e-05,1.570222038956511e-05,0
2013-05-31,-0.013010763484858927,0.0007781810411780452,-0.02276981579292845,0.00047486348567381595,-0.01196686660892721,0.0013953132595833592,-0.012248076534612913,-0.004106835030362705,0.009817399408822307,-0.003216579996576298,0.010705936887269757,-0.0008318708442344471,0.009093947457402335,0.00016927996645893842,6.055657328489465e-07,0.0005184645112438938,2.254953300262864e-07,0.00014320589643585703,1.9468990923691387e-06,0.00015001537879773545,1.6866093966614242e-05,9.638133115234458e-05,1.0346386874374776e-05,0.00011461708463420325,6.920091014873317e-07,8.269988035799439e-05,0
2013-06-04,-0.014544745591610408,-0.008525585049429754,-0.010915468037254485,-0.005783665534906813,-0.009319964709019293,-0.007732000417650574,-0.0041441130873971395,-0.004773757389194505,-0.05090099271265173,0.00424145296262884,0.020476224704647734,-0.005250637864287289,-0.008362754675037337,0.0002115496243246704,7.268560043506014e-05,0.00011914744247232429,3.345078701966891e-05,8.686174217736508e-05,5.978383045854865e-05,1.717367328113625e-05,2.2788759610889136e-05,0.0025909110591334243,1.7989923234192963e-05,0.00041927577815522617,2.7569197981887384e-05,6.993566575485883e-05,0
2013-06-05,0.002098786004029073,-0.03233630146326118,0.0011474153736244354,-0.015357254742091285,-0.004068716745424526,-0.0011372292290329098,-0.021408946274251547,-0.009752356417605725,-0.01747105965448682,-0.0013066154890611105,-0.008208412094516986,-0.013475964000090442,-0.004523176349241634,4.404902690708325e-06,0.001045636392322907,1.3165620396297026e-06,0.00023584527321348527,1.6554455954497948e-05,1.2932903193667865e-06,0.0004583429805737892,9.510845569601556e-05,0.0003052379254506371,1.707244036254405e-06,6.737802911341273e-05,0.00018160160573173358,2.045912428633888e-05,0
