Date,Returns_EUR/USD,Returns_GBP/USD,Returns_CAD/USD,Returns_AUD/USD,Returns_NZD/USD,Returns_CNY/USD,Returns_DKK/USD,Returns_HKD/USD,Returns_INR/USD,Returns_JPY/USD,Returns_KRW/USD,Returns_MYR/USD,Returns_MXN/USD,Returns_NOK/USD,Returns_SEK/USD,Returns_CHF/USD,Returns_TWD/USD,Returns_THB/USD,Returns_XAU/USD,Volatility_EUR/USD,Volatility_GBP/USD,Volatility_CAD/USD,Volatility_AUD/USD,Volatility_NZD/USD,Volatility_CNY/USD,Volatility_DKK/USD,Volatility_HKD/USD,Volatility_INR/USD,Volatility_JPY/USD,Volatility_KRW/USD,Volatility_MYR/USD,Volatility_MXN/USD,Volatility_NOK/USD,Volatility_SEK/USD,Volatility_CHF/USD,Volatility_TWD/USD,Volatility_THB/USD,Volatility_XAU/USD,Classification_1D_Global
2018-06-18,0.0012052343056722095,-0.003090959526776973,0.0002640264041741029,-0.0028250506445944325,-0.0008636822186516146,0.0,0.0012828738128891231,0.0,0.006825965070399891,0.0011061336230970306,-0.0011043623430532139,-0.0027938553395659856,0.005141399500418652,0.003254681473542088,-0.004399479159484779,0.00249090947305449,-0.0015071592905713629,0.0,-0.0011961770673588328,1.4525897315691729e-06,9.554030796173329e-06,6.970994210110673e-08,7.980911144523418e-06,7.459469748149754e-07,0.0,1.645765219796677e-06,0.0,4.659379914231938e-05,1.2235315921457638e-06,1.2196161847539845e-06,7.805627658421369e-06,2.6433988822905168e-05,1.0592951494218098e-05,1.9355416874740897e-05,6.204630002952597e-06,2.2715291271555738e-06,0.0,1.4308395764751776e-06,0
2018-06-19,-0.0028432363099106205,-0.00484409061063867,-0.006355953600698605,-0.005403228058381358,-0.006211648719584202,-0.00710826902541217,-0.0032102756302482102,0.0,-0.0006805035989046151,0.004522399060000145,-0.0066519092283058535,-0.0016000003413333803,-0.0010261673553121173,-0.008156652073748853,-0.008857453834061052,0.000895210682951435,-0.001509434248854292,0.0,-0.0027731228701112073,8.083992713994162e-06,2.3465213844077726e-05,4.039814617423356e-05,2.9194873450879582e-05,3.858457981551206e-05,5.0527488537634086e-05,1.0305869622165543e-05,0.0,4.6308514812213323e-07,2.0452093257890197e-05,4.4247896381620573e-05,2.5600010922669333e-06,1.0530194411082652e-06,6.653097305219146e-05,7.845448842252284e-05,8.014021668703747e-07,2.2783917516143207e-06,0.0,7.69021045273382e-06,0
2018-06-20,-0.0015542702377716947,-0.0005312488266711532,-0.0021276603771168403,-0.002033761124022734,-0.005521664711967255,0.0019436352085710307,-0.0012870014646474486,0.0007846214604177038,-0.004092775153752924,-0.002755126274410289,0.0033314855910034193,-0.00040040040574975766,0.00818000471193069,0.0008186656208359037,0.0017777782459993572,-0.0019904465170311014,0.0,-0.0032733253449691376,-0.005246052922187821,2.4157559720228802e-06,2.82225315839477e-07,4.526938680352975e-06,4.1361843095862154e-06,3.0488781191384428e-05,3.7777178239969538e-06,1.656372770004678e-06,6.156308361480104e-07,1.6750808459177273e-05,7.590720787945918e-06,1.1098796243063403e-05,1.6032048492457056e-07,6.691247708720828e-05,6.702133987386357e-07,3.160495491948551e-06,3.9618773371612424e-06,0.0,1.0714658814017323e-05,2.7521071262395378e-05,0
2018-06-21,0.0026752982515197248,0.005979204189959367,-0.00013312920208703827,0.001762831834909509,0.002473988018754572,-0.0032414939241709557,0.0025723486853113046,0.0,0.007490671729157438,0.0033052418125438243,-0.0022197567383129995,-0.0028073008210199317,0.0020345886977876783,0.007337986452912791,-0.0017777782459993832,0.004572118092931506,-0.0030257209165368447,-0.0032840752011898846,-0.0007099751806924272,7.157220734584497e-06,3.575088274522765e-05,1.7723384448331474e-08,3.1075760781704264e-06,6.120616716941173e-06,1.0507282860437221e-05,6.616977758822797e-06,0.0,5.611016295399849e-05,1.0924623439387986e-05,4.927319977285966e-06,7.880937899699183e-06,4.139551169165361e-06,5.384604518313164e-05,3.1604954919486434e-06,2.0904263855711634e-05,9.154987064768563e-06,1.0785149927070381e-05,5.040647571992447e-07,0
2018-06-22,0.004643172572286795,0.001357363906466762,0.0031902193745839517,0.008096117627208943,0.004061508339180015,-0.001949951869078954,0.004485749271258175,0.0,0.0,0.00021996150762326394,-0.0011117288526905406,0.0032077012267696372,0.0151288815963,0.004053511833182637,0.0044385336960256466,0.003761263466212923,0.0,0.0,0.0016400684935313067,2.1559051536036375e-05,1.8424367745787087e-06,1.017749965797082e-05,6.554712063360335e-05,1.6495849989228803e-05,3.8023122917245065e-06,2.0121946524593244e-05,0.0,0.0,4.83830648358992e-08,1.2359410419046257e-06,1.0289347160219436e-05,0.00022888305835486481,1.643095818175166e-05,1.9700581370755087e-05,1.414710286226805e-05,0.0,0.0,2.68982466347405e-06,0
2018-06-25,0.004023805780128006,0.0005273665696489207,-0.001859724234192735,-0.0036351436865836944,-0.0011587486812185406,-0.005218537609533547,0.0038289772370972515,-0.0007846214604178179,-0.008174432439558175,0.001757952438667093,-0.0022271724128241415,-0.0036093883179309063,0.005988041844622693,-0.001619433552302994,0.0008853475567243344,0.000987459347542757,-0.0030349036951541584,-0.003294895896852538,-0.002587486849571299,1.6191012956191548e-05,2.7811549878327e-07,3.4585742272437545e-06,1.3214269622109293e-05,1.342698506225707e-06,2.723313478211611e-05,1.4661066682208902e-05,6.156308361481894e-07,6.682134570890102e-05,3.0903967766155793e-06,4.9602969564449084e-06,1.3027684029616097e-05,3.5856645132952346e-05,2.6225650303246937e-06,7.838402961977485e-07,9.750759630495672e-07,9.210640438860364e-06,1.085633897109569e-05,6.695088196704407e-06,0
2018-06-26,-0.004882027597308421,-0.0036974197942187923,-0.001064254457242477,-0.002701244214100337,-0.005231049417552444,-0.005903592088740324,-0.004468567920877131,0.0,0.0006837607104006278,-0.0026380889166281937,-0.0033500868852819744,-0.0012060302969356367,-0.0029895388483660483,-0.0024340782808795294,-0.003546103006750589,-0.0036584803746279528,0.0,0.0,-0.005560454409462858,2.3834193460881035e-05,1.3670913134680936e-05,1.132637549760479e-06,7.296720304210548e-06,2.736387800887576e-05,3.485239955023734e-05,1.9968099263492167e-05,0.0,4.675287090875712e-07,6.959513132036517e-06,1.122308213893828e-05,1.4545090771266602e-06,8.937342525889799e-06,5.924737077449445e-06,1.2574846534485567e-05,1.3384478651537885e-05,0.0,0.0,3.091865323971494e-05,0
2018-06-27,-0.008016938761441123,-0.008731690570259286,-0.002131912866098423,-0.007193787385795875,-0.010544913176614887,-0.003955179842927943,-0.007707167244937778,0.0,-0.013072081567352888,-0.001762600291087352,-0.004484312447328687,-0.0016103063061037946,-0.010030174359937357,-0.008156652073748853,-0.010714388212406369,-0.006659071468754061,-0.004569695690065186,-0.003305788134499433,-0.005543622321310292,6.427130710469714e-05,7.624242021475494e-05,4.545052468635993e-06,5.1750576952035854e-05,0.00011119519390234627,1.564344758990351e-05,5.940042694144179e-05,0.0,0.00017087931650352714,3.106759786141218e-06,2.0109058125266997e-05,2.593086399477648e-06,0.00010060439769074477,6.653097305219146e-05,0.00011479811476615254,4.434323282597436e-05,2.0882118699800336e-05,1.092823519019724e-05,3.073174844132971e-05,1
2018-06-28,0.0012974096876782065,-0.0026726754102028632,0.007044622740008352,0.0019052809247565763,-0.00531445006349259,-0.0033079752295451367,0.0006445375666252888,0.0,0.006213344117511251,-0.0021523781040523136,0.0022446698538239494,-0.0036326982431363285,0.021935076866255714,0.0,-0.004498433136862257,-0.0001994614547352754,-0.001527884178053287,0.0,-0.0029916432343272616,1.6832718976812613e-06,7.143193848303043e-06,4.962670954904278e-05,3.6300954022412746e-06,2.8243379477356392e-05,1.09427001192842e-05,4.1542867479124864e-07,0.0,3.860564512261166e-05,4.6327315028038316e-06,5.038542752666031e-06,1.3196496525685768e-05,0.0004811475971285466,0.0,2.0235900686820406e-05,3.9784871925112316e-08,2.334430061545568e-06,0.0,8.949929241496078e-06,0
2018-06-29,0.00997686094406957,0.009966986302642181,0.008572423086191687,0.006775093666361306,0.0014790714129631372,0.0006624710411210125,0.010256500167189061,0.0007846214604177038,0.005490748180416591,-0.0016588336676429667,0.005589729478786812,0.0012123662830705016,-0.009910883899454019,0.004901970600206688,0.00808266636467748,0.006759469076759163,0.0030534374868904698,0.0033057881344994103,0.003774072157047139,9.953775429730075e-05,9.934081595705685e-05,7.348643756867221e-05,4.590189418796908e-05,2.187652244644771e-06,4.3886788032395823e-07,0.00010519579567954924,6.156308361480104e-07,3.01483155807481e-05,2.7517291369058167e-06,3.124507564601829e-05,1.4698320043261836e-06,9.82256196684569e-05,2.4029315765290712e-05,6.532949556268866e-05,4.569042219966337e-05,9.323480486347989e-06,1.0928235190197092e-05,1.4243620646598445e-05,0
2018-07-02,-0.003772618724717554,-0.0050091179418553,-0.004079221394404415,-0.008680374591117928,-0.0074173311432223655,-0.006644542718668613,-0.003833870510721789,0.0,-0.0034281829940681612,-0.0019387902486347288,-0.0033500868852819744,-0.0004039588016959499,-0.0019940186068645063,-0.0024479816386401127,-0.0026869698208252975,-0.0029764879599860224,-0.0015255533088371798,-0.006622540760493494,-0.008841847283742998,1.4232652042089503e-05,2.5091262555416675e-05,1.6640047184566696e-05,7.534890304212573e-05,5.5016801288216405e-05,4.4149947940212085e-05,1.4698563092982153e-05,0.0,1.1752438640818143e-05,3.7589076282011134e-06,1.122308213893828e-05,1.6318271346762778e-07,3.976110204521866e-06,5.992614103119131e-06,7.219806818025931e-06,8.859480575941754e-06,2.327312898104068e-06,4.385804612439775e-05,7.817826338903343e-05,0
2018-07-03,0.0013735086715914618,0.0037970884017684047,0.0035538043325337963,0.006111243301727262,0.005790232196867725,0.0033277900926747457,0.001918772574622193,0.0,-0.002062565186348368,0.0027132550768564166,0.003350086885282027,-0.0004041220503574698,0.025617164370300326,0.00488998529419177,0.016014577133787053,0.0011916585322791348,-0.001527884178053287,0.0,0.008785979801396638,1.8865260709369419e-06,1.4417880330844137e-05,1.2629525233935982e-05,3.734729469290632e-05,3.352678889364364e-05,1.1074186900904192e-05,3.681688193122279e-06,0.0,4.254175147936278e-06,7.361753112087119e-06,1.1223082138938633e-05,1.6331463158512535e-07,0.0006562391103749845,2.3911956177411773e-05,0.00025646668077401513,1.4200500575536618e-06,2.334430061545568e-06,0.0,7.71934410705497e-05,0
2018-07-04,-8.578904479156267e-05,0.003027323889272799,-0.0002628120908687838,-0.0005417118225646987,0.0010357328735321183,0.0019913713849252254,-0.0006391818689971431,0.0,-0.002756721249600531,0.0011053388988775425,0.0,-0.000808734374851841,0.0,0.002436054797881121,0.004403353658269974,-0.00039706174831769734,0.0030534374868904698,0.0,0.003203343137975492,7.359760206248746e-09,9.164689930561785e-06,6.907019510682188e-08,2.934516987063676e-07,1.072742585315099e-06,3.96555999269901e-06,4.0855346165468097e-07,0.0,7.599512047999113e-06,1.221774081371818e-06,0.0,6.540512890669981e-07,0.0,5.934362978279629e-06,1.938952343979956e-05,1.5765803197710642e-07,9.323480486347989e-06,0.0,1.0261407259614672e-05,0
2018-07-05,0.002998246131778103,-0.0004535147470020639,0.0006569007659197547,0.0006770939387940596,0.0033955890011381075,-0.0006633499414058514,0.0031918316277762294,-0.0007846214604178179,-0.0013812156891985076,-0.001381864631358817,-0.0033500868852819744,0.00040444894383479587,0.01160554612030789,0.00566115543473828,0.0026327351757993345,-0.000397219468976834,0.0,0.0,0.0006442094937489622,8.989479866722359e-06,2.0567562574834602e-07,4.3151861626596035e-07,4.5845620195165367e-07,1.1530024664650091e-05,4.4003314476314654e-07,1.0187789140072655e-05,6.156308361481894e-07,1.9077567800881085e-06,1.9095498594004393e-06,1.122308213893828e-05,1.6357894816908187e-07,0.0001346887007505935,3.204868085626677e-05,6.931294505891153e-06,1.57783306534238e-07,0.0,0.0,4.150058718362941e-07,0
2018-07-06,0.00477857381706703,0.0043753841678665,0.0039323684177208895,0.006207847196555552,0.008219626492028493,-0.0013280214435193445,0.0044515176847918034,0.0,0.004825931461980962,0.0014923313533711702,0.0022346378014163628,0.0008084074813744614,0.01052137874153274,0.004024150299725548,0.005244767267295084,0.003371346772791487,0.0015232295405211945,0.003316752625994042,-0.002212724861525561,2.2834767725158564e-05,1.9143986616416823e-05,1.5463521372688692e-05,3.8537366815782624e-05,6.756225966845663e-05,1.7636409544472036e-06,1.981600969801418e-05,0.0,2.32896144757377e-05,2.2270528682546282e-06,4.993606103518956e-06,6.535226559422002e-07,0.00011069941062277705,1.619378563478122e-05,2.750758368808994e-05,1.1365979062411573e-05,2.3202282331164095e-06,1.1000847982038373e-05,4.896151312813314e-06,0
2018-07-09,0.00034045451005496464,-0.0019590120791950333,-0.0019642512699342587,0.004563766310408205,-0.0007311545255165713,0.004640379556502301,0.0006343165452139643,0.0,0.0013745706631665632,-0.003541001818801555,0.00222965532726929,0.003227110505375954,-0.01052137874153276,0.0008028904485905621,-0.0008722198546858579,-0.0015851003913273055,0.0045558165358608824,0.0,0.002220675472331405,1.1590927341676602e-07,3.837728326432048e-06,3.8582830514383485e-06,2.0827962936016917e-05,5.345869401833624e-07,2.153312242840449e-05,4.023574795321792e-07,0.0,1.8894445080381654e-06,1.253869388075592e-05,4.971362878420324e-06,1.0414242213907845e-05,0.00011069941062277748,6.44633072437954e-07,7.607674749082192e-07,2.512543250585977e-06,2.0755464308423452e-05,0.0,4.931399553414309e-06,0
2018-07-10,-0.0005958714796440969,0.0012813267251463485,-0.0002621919259907443,-0.0010719550805385351,0.0002925259637649973,-0.002649008171576953,-0.001269035703304933,0.0,-0.00343997587244342,-0.0012756164897698005,0.0,0.0016096582952380247,0.01526747213078838,0.0008022463326380473,-0.0017467253349416486,-0.000495859582728966,-0.001516300517964075,-0.003316752625994038,-0.0016869448820768988,3.550628202532454e-07,1.6417981765742662e-06,6.874460605473594e-08,1.1490876946923774e-06,8.557143947664051e-08,7.017244293081473e-06,1.6104516162626458e-06,0.0,1.183343400299287e-05,1.6271974289726274e-06,0.0,2.590999827428584e-06,0.0002330957052643999,6.435991782311964e-07,3.0510493957270145e-06,2.4587672578414425e-07,2.299167260778122e-06,1.1000847982038346e-05,2.845783035165442e-06,0
2018-07-11,-0.005978325090560561,-0.005362348108632536,-0.007237349835025234,-0.0125465389501526,-0.011916286647071972,-0.007321164148272907,-0.005730674708985095,0.0,0.00275292672140508,-0.009143175698265449,-0.013453117697118752,-0.004432809998917967,-0.007604599385219304,-0.010479741214703369,-0.008779687652045837,-0.00387616645929071,-0.010678972575854366,-0.003327790092674691,-0.010801567101260744,3.574037088842594e-05,2.875477723815494e-05,5.2379232634539786e-05,0.00015741563962769632,0.0001419978874551858,5.359944448595656e-05,3.2840632620201406e-05,0.0,7.578605533426122e-06,8.359766184935187e-05,0.00018098637577252977,1.9649804486507106e-05,5.782993180967781e-05,0.00010982497592715244,7.708291526748614e-05,1.5024666420130279e-05,0.00011404045527584964,1.107418690090383e-05,0.00011667385184303844,0
2018-07-12,-0.00017133556111472727,7.572602328404776e-05,0.003954137219980694,0.005820659411646255,0.004135288716794969,0.0020020026706729687,-0.0006387735764947879,0.0,0.002745368917192748,-0.004884494454285501,0.004504512121104508,-0.0004039588016959499,0.005708864220319979,0.0,-0.005305052229693229,-0.006594089234778366,0.006116227017436274,0.0033277900926747457,0.004009148465880377,2.9355874502498442e-08,5.7344306024161435e-09,1.5635201154436653e-05,3.388007598638613e-05,1.710061277125178e-05,4.008014693381699e-06,4.0803168202794266e-07,0.0,7.537050491488083e-06,2.3858286073945817e-05,2.0290629449177433e-05,1.6318271346762778e-07,3.259113068604965e-05,0.0,2.8143579159773103e-05,4.3482012836219936e-05,3.740823292881742e-05,1.1074186900904192e-05,1.6073271421470982e-05,0
2018-07-13,0.001113156770336811,0.002193563906684939,-0.0005263158016231548,0.002022518049379561,-0.002952031664081104,-0.004008021397538711,0.0019150979360996131,0.0,0.0006851661795965106,0.0016870048425442043,-0.005633817718255908,-0.0028322899775122617,0.004732616500098728,-0.0016220603718679438,-0.002663117419483662,0.000601262669682051,-0.0030534374868904546,-0.003327790092674691,-0.004524512775425384,1.2391179953466797e-06,4.811722612710891e-06,2.7700832303822397e-07,4.090579260066103e-06,8.714490945737451e-06,1.606423552312816e-05,3.667600104852998e-06,0.0,4.694526936628778e-07,2.8459853387675956e-06,3.173990208253421e-05,8.021866516716407e-06,2.2397658937006738e-05,2.6310798499843723e-06,7.092194389957318e-06,3.615167979531872e-07,9.323480486347895e-06,1.107418690090383e-05,2.0471215854987514e-05,0
2018-07-16,0.0021372096188047134,7.555438030131858e-05,0.001972257558641609,-0.0005389383046102703,0.0017722645312244875,0.0006691201320241941,0.002547772078798783,0.0,-0.0034305350967892482,0.0006740058668997581,0.0011293055971512652,0.0020238824961378503,0.00377003274054161,0.0024321049686123948,0.007085946389485766,0.0049965128431474805,0.0015278841780531714,0.0033277900926747457,-0.0005639839978041637,4.567664954711388e-06,5.7084643827162775e-09,3.88979987761896e-06,2.9045449617619245e-07,3.1409215686363527e-06,4.47721751080075e-07,6.491142565506671e-06,0.0,1.1768571050302817e-05,4.542839086152945e-07,1.2753311317571757e-06,4.096100358173175e-06,1.421314686475568e-05,5.915134578349098e-06,5.021063623466636e-05,2.496514059173772e-05,2.334430061545215e-06,1.1074186900904192e-05,3.1807794977916695e-07,0
2018-07-17,-0.00419323707143028,-0.009183776740528787,-0.00421219524990864,-0.004321994842295472,0.0010323723356259894,-0.002679171060048248,-0.0051020518838953985,0.0,0.005483221414531401,-0.005235466683269955,0.002254792387089083,-0.0004044489438348097,-0.0047147659237032425,-0.0073141325659208415,-0.0017667849118858392,-0.0033949108991863605,0.0,-0.003327790092674691,-0.010776577550601163,1.7583237137217192e-05,8.434175521987755e-05,1.774258882335291e-05,1.8679639416828664e-05,1.0657926393658605e-06,7.177957569000054e-06,2.6030933425960586e-05,0.0,3.006571708077574e-05,2.7410111391629702e-05,5.0840887088748845e-06,1.6357894816909304e-07,2.222901771531329e-05,5.349653519186379e-05,3.1215289248674524e-06,1.1525420013414343e-05,0.0,1.107418690090383e-05,0.00011613462370412095,0
2018-07-18,-0.0018884125783564425,-0.003513599703938221,0.0014499442334599264,0.0013526310732688152,0.0014729712487902855,-0.0020140993717013673,-0.0012795907056251928,0.0,-0.004109594824919577,0.00011287955763191509,-0.005646542388210048,-0.0032414939241709557,0.0,-0.0016326534238853348,-0.0026560440581162963,0.001299415445968077,-0.001527884178053287,0.0,-0.0002770195968339674,3.566102066094827e-06,1.2345382879514754e-05,2.1023382801436938e-06,1.829610820372347e-06,2.169644299762813e-06,4.056596279087842e-06,1.6373523739223788e-06,0.0,1.6888769625005773e-05,1.2741794531176841e-08,3.1883440941852834e-05,1.0507282860437221e-05,0.0,2.665557202524507e-06,7.054570038654884e-06,1.6884805012204167e-06,2.334430061545568e-06,0.0,7.673985703005382e-08,0
2018-07-19,0.0003436130950396947,-0.00421731254210654,-0.007403524033564716,-0.005285639465800317,-0.007090133098933693,-0.00809721023261925,0.0,0.0,-0.0048159707805847,0.003605434585591304,-0.0022675746677805458,-0.0012182742623544874,-0.007590169266675708,-0.007380107297622534,-0.005333345975362617,-0.0002997152727368601,-0.0030627895305458783,-0.0033389012655145986,-0.0035755432014505564,1.1806995908275826e-07,1.7785725077809127e-05,5.4812168115570364e-05,2.7937984562425857e-05,5.0269987360595095e-05,6.55648135512339e-05,0.0,0.0,2.3193574559445607e-05,1.2999158550977938e-05,5.141894873960053e-06,1.4841921783153704e-06,5.761066949678846e-05,5.446598372442138e-05,2.8444579292916622e-05,8.982924471173043e-08,9.38067970842144e-06,1.1148261660854988e-05,1.2784509185439294e-05,0
2018-07-20,0.006591643093987604,0.009178586695988528,0.008982887352120737,0.008659234190948011,0.009295529861371065,0.0006772773709619713,0.00701757265864654,0.0,0.0034423441909726986,0.009402878927409562,0.006787356373399927,0.00040625635334283505,0.0019029501460860636,0.0057447839568917965,0.00621947806702049,0.0066723346681368785,0.003062789530545731,0.0033389012655146303,0.007308848336665407,4.3449758678514465e-05,8.424645373577761e-05,8.069226518089071e-05,7.498233677368306e-05,8.640687540364118e-05,4.587046372171597e-07,4.924632601938346e-05,0.0,1.1849733529123482e-05,8.84141321235228e-05,4.606820653953261e-05,1.6504422463141843e-07,3.621219258488971e-06,3.3002542711361365e-05,3.8681907426148936e-05,4.452004992362127e-05,9.380679708420538e-06,1.11482616608552e-05,5.341926400837669e-05,0
2018-07-23,-0.0023919368998669313,-0.0024393974590962023,-0.0017110895915514964,-0.005674157347494626,-0.003383600138791173,-0.0033909832425582567,-0.0025461503252450952,0.0,-0.0068965790590604405,0.0006125915598248682,-0.005652926302788212,-0.00040625635334289565,0.007575793808457501,-0.0016380020042384695,0.0,9.925065761704113e-05,-0.0015302221807677048,-0.0033389012655145986,-0.005886896100210687,5.7213621329450264e-06,5.950659963445008e-06,2.9278275903158667e-06,3.219606160412725e-05,1.1448749899227646e-05,1.1498767351310908e-05,6.482881478745704e-06,0.0,4.756280271787099e-05,3.752684191686651e-07,3.1955575784754803e-05,1.650442246314677e-07,5.739265182826301e-05,2.683050565889243e-06,0.0,9.850693037415124e-09,2.34157992251347e-06,1.1148261660854988e-05,3.465554569467579e-05,0
2018-07-24,-0.0005133031167542048,0.0032765678721599395,0.00144803553242581,0.005404688200081171,0.002207993831463215,0.0,-0.0006375518226795404,0.0,0.005521063023750453,0.0013352622435656724,0.004524894598289724,-0.00040642146464747687,-0.0009438415047064242,0.0016380020042383698,0.0044189201380354145,-0.0011916585322791023,0.0,0.0033389012655146303,8.16629850266408e-06,2.6348008966958085e-07,1.0735897020870714e-05,2.0968069031676987e-06,2.9210654540096646e-05,4.875236759779607e-06,0.0,4.064723266020041e-07,0.0,3.048213691222449e-05,1.7829252590920333e-06,2.0474671125631523e-05,1.651784069262003e-07,8.908367860064869e-07,2.6830505658889165e-06,1.9526855186334927e-05,1.4200500575535843e-06,0.0,1.11482616608552e-05,6.668843123461361e-11,0
2018-07-25,0.003587601012050422,0.0033416906619032558,0.008253141756720482,0.004571129228705397,0.005279378738155249,0.0033909832425582822,0.003819228066995397,0.0007846214604177038,-0.0006884681855414514,0.001999556320521831,0.010106767669774384,0.0020304575503819213,0.012200996029341016,0.005711969834494023,0.007029905928258146,0.0017869557023544075,0.004583659667658113,0.0033277900926747457,0.005748826985069825,1.2870881021665213e-05,1.1166896479851419e-05,6.811434885652324e-05,2.0895222425524795e-05,2.787183986088571e-05,1.1498767351311083e-05,1.4586503027725397e-05,6.156308361480104e-07,4.739884425027383e-07,3.998225478938803e-06,0.00010214675273079674,4.122757863902952e-06,0.00014886430410799523,3.262659939016968e-05,4.9419577360159027e-05,3.193210682176934e-06,2.1009935948915686e-05,1.1074186900904192e-05,3.304901170426701e-05,0
2018-07-26,-0.007274004089416915,-0.006084131628075599,-0.0020895919840484014,-0.010382349042217912,-0.007782140442054963,-0.0033909832425582567,-0.007653098577717271,-0.0007846214604178179,0.0020639842208514275,-0.0022775889633449096,-0.005602255548669898,-0.0012177797323915927,0.0018639334380627327,-0.006530635455330077,-0.0061484603004524595,-0.002383317910666076,-0.0030534374868904546,-0.006666691358189234,-0.007277085762512234,5.2911135492854006e-05,3.7016657667749835e-05,4.3663946597993344e-06,0.0001077931716344432,6.056170985986741e-05,1.1498767351310908e-05,5.856991784025812e-05,6.156308361481894e-07,4.260030863923674e-06,5.18741148595054e-06,3.138526723260266e-05,1.482987476623739e-06,3.474247861528359e-06,4.2649199450414285e-05,3.780356406623995e-05,5.680204263301711e-06,9.323480486347895e-06,4.444477366535502e-05,5.295597719495826e-05,0
2018-07-27,0.0012874985684790863,-0.00038149010495855564,0.0015676031949548549,0.003112527040845374,0.0008840430810028907,-0.0034025211458398597,0.001918772574622193,0.0,0.0013736265896119398,0.0016670375054197231,0.006718950248745009,0.0,0.0,0.0,-0.0035304537993825335,-0.0002983145251576045,0.0,0.0033389012655146303,0.000572349017692907,1.6576525638356965e-06,1.4553470018128978e-07,2.457379776832669e-06,9.68782457999366e-06,7.815321690690837e-07,1.1577150147887392e-05,3.681688193122279e-06,0.0,1.8868500076889284e-06,2.7790140444760136e-06,4.514429244511062e-05,0.0,0.0,0.0,1.2464104029574566e-05,8.899155592000705e-08,0.0,1.11482616608552e-05,3.275833980540356e-07,0
2018-07-30,0.004108891245671281,0.002210619492309238,0.001304461442475321,0.0008103728158228557,0.004848316262681798,0.0,0.004462870014898299,0.0,-0.0006865774385735155,-0.0002221111675519593,-0.0011166947000751796,0.0012177797323915935,0.0037174764001325733,0.007343974255758505,0.010554187678690171,0.006245992645128929,0.0,0.0033277900926747457,-0.0012923385762208413,1.688298726875409e-05,4.886838539777554e-06,1.7016196549047952e-06,6.567041006246641e-07,2.35061705829848e-05,0.0,1.991720876987834e-05,0.0,4.713885791581694e-07,4.933337075129454e-08,1.2470070531759952e-06,1.4829874766237412e-06,1.3819630785542636e-05,5.393395786924369e-05,0.00011139087755701543,3.901242412300468e-05,0.0,1.1074186900904192e-05,1.6701389955885113e-06,0
2018-07-31,-0.0012822158443473429,-0.00045696878175247794,0.002213686690832225,0.0029657611385169934,-0.0008797654526384634,0.0006814310314791943,-0.0019102202561192376,0.0,0.002743485945750834,-0.00724560075441676,0.003346350027344394,-0.0020304575503819517,-0.005581409838195152,-0.003257331870306399,-0.00438404910853443,-0.0019786314330203615,0.0,0.0,0.0016601043217611372,1.6440774714953694e-06,2.0882046749634382e-07,4.900408765167727e-06,8.795739130737612e-06,7.739872516561604e-07,4.643482506627987e-07,3.648941426888246e-06,0.0,7.526715134532348e-06,5.249873029240471e-05,1.1198058505507829e-05,4.122757863903076e-06,3.1152135781901635e-05,1.0610210913313783e-05,1.9219886586041527e-05,3.914982347736209e-06,0.0,0.0,2.7559463591300055e-06,0
2018-08-01,-0.0026551341023355944,-7.618176973939026e-05,0.0002601118495611666,-0.0033708654584181943,-0.003821286248993817,-0.0013633267278641645,-0.0025526497587790896,0.0,0.0027359798188748455,0.0013416067751030314,-0.005583487425700568,0.0,0.003724399090982494,-0.002449980808984324,-0.002639684770773106,-0.0017841217935014426,-0.0015302221807677048,0.0,-0.0063691611233338144,7.049737101385443e-06,5.803662040625478e-09,6.765817428213096e-08,1.1362733938756902e-05,1.4602228596749237e-05,1.8586597669088099e-06,6.516020790994945e-06,0.0,7.485585569290432e-06,1.799908739002356e-06,3.117533183295636e-05,0.0,1.3871148588911227e-05,6.002405964391483e-06,6.967935689051466e-06,3.183090574046804e-06,2.34157992251347e-06,0.0,4.056621341498686e-05,0
2018-08-02,-0.006539345278985614,-0.00826198090133532,-0.0011710365010077124,-0.0059604619704661955,-0.005463284168278435,-0.0034164706958973003,-0.006410278360919054,0.0,-0.004792888326052125,0.0006701290249104562,-0.007869630271418217,-0.0024420036555517443,-0.0037243990909824397,-0.0082102267431222,-0.009738899461866719,-0.0030801355764010123,-0.003067487067861723,-0.003327790092674691,-0.00668313805034868,4.276303667779144e-05,6.826032841402957e-05,1.371326486692386e-06,3.552710690137376e-05,2.984747390336179e-05,1.1672272015924984e-05,4.1091668664467075e-05,0.0,2.297177850600674e-05,4.490729100274388e-07,6.193108060882196e-05,5.963381853728082e-06,1.3871148588910824e-05,6.740782317347897e-05,9.484616272834787e-05,9.487235169011196e-06,9.40947691149891e-06,1.107418690090383e-05,4.466433420001836e-05,0
